sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
excelent prato e preço atrativo,0,0,1,0,0,0,1,0
cardápio bastant variado custo benefício realment compensa,0,0,1,0,0,0,1,0
mesmo não tendo feito reserva encaramo uma espera de 2 hora de maneira confortável e com atendent sempr atencioso .,0,0,0,0,0,0,0,1
"comida muito boa , gostosa , soment o preço é o ponto negativo , outro ponto é o ambient agradável , ma vale a pena visitar",1,0,1,1,0,0,1,0
"sair do trabalho na hora do almoço para comer nest local é impossível , atendimento está altament perdido , não sabem quem atendem por primeiro , não há estrutura para atend o salão cheio ... é impressionant como em manau não se consegu manter um nível mínimo de atendimento ! ! !",0,0,0,0,0,0,0,1
ótimo lugar ... mai,0,0,0,1,0,0,0,0
"ambient com pegada rock n roll , comida gostosa , hambúrguer artesan , ótimo atendimento ? ?",1,0,1,0,0,0,0,1
um excelent restaurant de alto nível um ótimo serviço e ótima comida considero cinco estrela e talvez um do melhor de manau para peix,0,0,1,1,0,0,0,1
"serviço impecável , padrão no prato , ambient agradável",1,0,1,0,0,0,0,1
"a comida é boa , preço bom e ambient muito agradável ! !",1,0,1,0,0,0,1,0
"phelip pessoa muito educada , nota 10 pra ele ...",0,0,0,0,0,0,0,1
ótimo ambient e atendimento ... uma da melhor churrascaria de manau .,1,0,0,1,0,0,0,1
"cardápio excelent , com releitura de prato típico regionai .",0,0,1,0,0,0,0,0
"pizza fininha , uma delícia",0,0,1,0,0,0,0,0
"excelent ambient , ma atendimento precisa melhorar , ponto positivo para banheiro bem limpo e cheiroso e negativo pra recepcionista que liberam as reserva ( fila de mai de 30min )",1,0,0,1,0,0,0,1
"excelent , lugar sofisticado , com um público excelent , comida de primeira qualidad , com espaço kid , música de primeira , possibilidad de um ambient loung bem descolado com dj , tocando o que há de melhor , preço dentro da realidad , sincerament a melhor opção de manau .",1,0,1,1,0,0,1,0
"o ambient oferec espaço especi para festa de confraternização , além de brinquedoteca .",1,0,0,0,0,0,0,0
casario antigo reformado .,1,0,0,0,0,0,0,0
"detalh que não haviam mai de 5 mesa ocupada , então fico imaginando a bagunça que deve ser num dia movimentado , e ainda tinha uma part no restaurant ( no fundo ) que estava uma bagunça , parecia um escritório desorganizado , passou uma péssima impressão .",0,0,0,1,0,0,0,0
"ótimo atendimento , carn saborosíssima , ambient agradável com brinquedoteca , boa opção para os pai que tem filho pequeno .",1,0,1,0,0,0,0,1
"oferec uma comida region com uma qualidad muito boa e um requint , ele tem um preço justo e também bem localizado em uma area nobr de manau .",0,0,1,0,1,0,1,0
"excelent atendimento , preço justo e vale a pena provar a panelinha goiana !",0,0,1,0,0,0,1,1
"comida excelent , ambient muito bom , o empório tem vário tipo de bebida e petisco , produto regionai .",1,0,1,0,0,0,0,0
"ótimo atendimento do garçom rafael , e a comida estava saborosa !",0,0,1,0,0,0,0,1
ótimo lugar,0,0,0,1,0,0,0,0
"a carn estava maravilhosa , ótimo atendimento e lugar agradável .",0,0,1,1,0,0,0,1
"atendimento é rápido mesmo quando está no horário do almoço , quando tem muito client , talvez haja uma pequena demora para ... mai",0,0,0,0,0,0,0,1
muito lindo ótimo lugar,1,0,0,1,0,0,0,0
est é um ótimo começo para uma noit épica em manau .,0,0,0,1,0,0,0,0
"ótimo atendimento , ótima comida e preço justo .",0,0,1,0,0,0,1,1
preço muito alto .,0,0,0,0,0,0,1,0
ambient agradável com ótimo atendimento e o cardápio de excelent qualidad .,1,0,1,0,0,0,0,1
já frequento algum tempo e sempr fui bem atendido e sempr delici as comida que lá servem tudo da melhor qualidad,0,0,1,0,0,0,0,1
"ótimo atendimento , ambient familiar agradável , fomo mt bem recebido pelo sheldon , parabén , otimo trabalho",1,0,0,0,0,0,0,1
"ótimo atendimento , sushi e yakisoba maravilhoso",0,0,1,0,0,0,0,1
excelent para um encontro familiar ou de amigo com interação para criança também .,0,0,0,1,0,0,0,0
ambient aconchegant .,1,0,0,0,0,0,0,0
lugar simpl e cerveja gelada .,0,1,0,1,0,0,0,0
"restaurant maravilhoso , camarão , carn de sol , sobremesa deliciosa e música ? ao vivo .",1,0,1,1,0,0,0,0
ótimo restaurant,0,0,0,1,0,0,0,0
valor não muito acessível,0,0,0,0,0,0,1,0
"comida típica do nort , peix e mai peix .",0,0,1,0,0,0,0,0
"comida excepcion , sabor e tradição da comida paraens .",0,0,1,0,0,0,0,0
"com certeza um do melhor estabelecimento da cidad , aqui você consegu comer bem e ainda ser muito bem atendido .",0,0,1,1,0,0,0,1
"não foss o preço do rodízio que subiu bastant ess último dia , a ghiotto é uma excelent opção para quem procura um rodízio de qualidad .",0,0,0,1,0,0,1,0
pra quem gosta de massa é uma ótima opção é tem bom preço,0,0,1,0,0,0,1,0
uma experiência inesquecível .,0,0,0,1,0,0,0,0
"restaurant bom , vale a pena para um jantar tranquilo .",0,0,0,1,0,0,0,0
ambient muito aconchegant .,1,0,0,0,0,0,0,0
carta de vinho boa e com preço regular .,0,1,0,0,0,0,1,0
"cerveja gelada , mesa na calçada e na via , esquenta depoi da 17 ma pode chegar ant para ouvir o chorinho.val demai a pena.tem que conhec .",1,1,0,1,0,0,0,0
"ótimo atendimento , com bom espaço para as criança , porém pouca variedad de sabor e a qualidad da pizza não é da melhor .",1,0,1,0,0,0,0,1
atendimento muito bom .,0,0,0,0,0,0,0,1
"atendimento bom , lugar pequeno , porém aconchegant ond pode escolh entra área externa ou interna .",1,0,0,1,0,0,0,1
música boa e comida maravilhosa,1,0,1,0,0,0,0,0
excelent restaurant,0,0,0,1,0,0,0,0
"excelent atendimento , variedad e preço justo .",0,0,1,0,0,0,1,1
muita variedad e ambient sensacion,1,0,1,0,0,0,0,0
"lugar maravilhoso minha filha ador , temática perfeita",0,0,0,1,0,0,0,0
o custo benefício é excelent .,0,0,0,0,0,0,1,0
"achei , em tempo de pandemia , as mesa muito próxima e vim um garçom jovem que insistia em usar a máscara de forma incorreta deixando seu nariz para fora e respirando sobr o alimento e louça enquanto servia , mesmo por dua veze , nó o solicitamo que usass a máscara corretament .",0,0,0,1,0,0,0,0
lanch da tard e para um bom papo eu recomendo est local .,0,0,0,0,0,1,0,0
"o estabelecimento impressiona na variedad de produto do empório ... a história da cachaçaria já é motivo de brindar uma boa cachaça , prato elaborado com muito requint e sabor .",0,1,1,0,0,0,0,0
"são servida diversa opçõ com os peix da região , além de suco saboroso .",0,1,1,0,0,0,0,0
um do ambient tem um jardim de inverno maravilhoso .,1,0,0,0,0,0,0,0
"apesar da falta de estacionamento próprio o adolpho possui um ambient muito bom , na minha opinião , a área externa é a opção ideal , principalment para quem não tem pressa para sair do lugar .",1,0,0,0,1,0,0,0
preço justo pela comida e serviço ( em torno de 80 por pessoa ) .,0,0,1,0,0,0,1,1
"elaborado por um chef , foge daquel sabor padrão da peixaria tradicionai de manau .",0,0,1,0,0,0,0,0
o preço tbm é mt bom .,0,0,0,0,0,0,1,0
já a costela de tambaqui com molho agridoc e gergelim é feita para comer com as mão e lamber os beiço .,0,0,1,0,0,0,0,0
"ótimo ambient , bem limpo , organizado , excelent atendimento , garçom pablo super atencioso e comida muito boa .",1,0,1,0,0,0,0,1
comida sem grand expressividad .,0,0,1,0,0,0,0,0
lugar aconchegant,1,0,0,0,0,0,0,0
"são as melhor carn , e o atendimento de primeira qualidade.aquela sobremesa de deixar água na boca",0,0,1,0,0,0,0,1
durant a semana os prato executivo tem uma quantidad excelent com um preço mai moderado.prato originai e saboroso .,0,0,1,0,0,0,1,0
sempr tem uma promoçõ bacana e acessívei .,0,0,0,0,0,0,1,0
o ponto negativo fica por conta da iluminação muito clara e a falta de um carta de cerveja artesanai .,1,1,0,0,0,0,0,0
"excelent comida , preço justo pelo que foi oferecido , sem falar no atendimento excelent do garçom pablo .",0,0,1,0,0,0,1,1
"além disso , possui um preço abusivo , fora do padrõ do melhor restaurant de manau por uma comida bem fraca .",0,0,1,0,0,0,1,0
"lugar aconchegant , comida maravilhosa , ótimo pra um domingo com a família",1,0,1,1,0,0,0,0
bom lugar para desenvolv sua habilidad no bolich,1,0,0,0,0,0,0,0
"o paulo deixou a gent muito confortável , atendeu muito bem , comida deliciosa .",0,0,1,0,0,0,0,1
boa opção .,0,0,0,1,0,0,0,0
o garçom serviu a salada com a mesma colher ... mai,0,0,0,0,0,1,0,0
bom atendimento .,0,0,0,0,0,0,0,1
"adorei , atendimento excelent , comida boa , ambient familiar , aconchegant",1,0,1,0,0,0,0,1
estacionamento fácil na rua em frent pelo meno de noit .,0,0,0,0,1,0,0,0
"alberto muito recepcionista , simpático e atend super bem !",0,0,0,0,0,0,0,1
"boa opção para um almoço casual , boa opção para estar com os amigo , boa opção para um jantar aconchegant , boa opção para levar amigo que estão conhecendo a cidad ... enfim , para toda as ocasiõ , uma opção que satisfaz todo os gosto ! !",0,0,0,1,0,0,0,0
"ótimo local , comida excelent",1,0,1,0,0,0,0,0
"ótimo lugar para festejar aniversário , jantar e almoçar .",0,0,0,1,0,0,0,0
"lugar tradicion , ótima música samba raiz .",1,0,0,1,0,0,0,0
"não tive uma boa experiência , 2 hora de espera na fila , só pra entrar no local , estávamo em 8 pessoa .",0,0,0,0,0,0,0,1
experiência sensacion .,0,0,0,1,0,0,0,0
comida excepcion e preço justo .,0,0,1,0,0,0,1,0
"lugar com atendimento muito bom , o café da manhã ótimo .",0,0,1,0,0,0,0,1
maitr hosana atenciosa .,0,0,0,0,0,0,0,1
ótima opção pro fin de semana .,0,0,0,1,0,0,0,0
"dependendo do dia da semana e da hora , pode ser um local um pouco barulhento e agitado demai .",1,0,0,0,0,0,0,0
uma noit muito agradável ond degustamo da culinária japonesa com o que há de melhor .,0,0,1,0,0,0,0,0
há suco naturai e cerveja gelada .,0,1,0,0,0,0,0,0
"excelent restaurant , com atendimento muito bom e um do melhor peix de manau , vale a pena conferir .",0,0,1,1,0,0,0,1
"os garçon muito atencioso , ma poderia haver mai , já que é rodízio e se passa um tempo a mai esperando uma nova rodada .",0,0,0,0,0,0,0,1
experiência maravilhosa que tivemo para comemorar meu aniversário e noivado .,0,0,0,1,0,0,0,0
"a pizza de mussarela e 4 queijo veio com borda larga , un 2cm , e o sabor estava sem graça .",0,0,1,0,0,0,0,0
"ambient agradável , comida deliciosa , atendimento de primeira .",1,0,1,0,0,0,0,1
"bom astral , bon petisco , boa música , ma precisa melhorar a qualidad do som",1,0,1,0,0,0,0,0
"não deix de ir , lugar muito agradável , ótima comida e ambient retrô , amei ...",1,0,1,1,0,0,0,0
coxinha sensacion,0,0,1,0,0,0,0,0
"na cozinha a agitação tem nome : felip schaedler , o jovem chef que fez fama ao utilizar elemento inusitado na sua cozinha region e recentement fincou um pé na capit paulista , com uma ... filial .",0,0,0,0,0,0,0,1
"espaço maravilhoso , comida deliciosa , ótimo atendimento .",1,0,1,0,0,0,0,1
"bem recepcionado , pessoal bem treinado e educado.pirarucu fantástico , pena que o molho camarão um pouquinho salgado , ma no geral formidável.sorvet de tucumã muito bom mesmo.bon preço .",0,0,1,0,0,0,1,1
jardel o garçom do coqueiro verd o atendimento dele foi maravilhoso nota 10 tudo maravilhoso,0,0,0,0,0,0,0,1
"confesso que fiquei receosa por ser a primeira vez , ma me surpreendi totalment .",0,0,0,1,0,0,0,0
lugar aconchegant .,1,0,0,0,0,0,0,0
ambient fino e muito bem frequentado .,1,0,0,0,0,0,0,0
comida boa e local aconchegant,1,0,1,0,0,0,0,0
"lugar agradável , atendimento excelent",0,0,0,1,0,0,0,1
guardar a sua fome de churrasco para um melhor lugar do rio ou outra cidad .,0,0,0,1,0,0,0,0
"bom local , instagramável , funcionário simpático , ambient com espaço kid , área externa pra rua e pro bairro , showzinho ao vivo , área interna climatizada com 2 andar , tendo referência locai e até de série .",1,0,0,1,0,0,0,1
"o atendimento é muito bom , fica bem localizado em uma rua princip , o ruim é a questão do estacionamento , ma nada que atrapalh .",0,0,0,0,1,0,0,1
"para almoço rápido , serv as diversa espalhada pelo shop de ... mai",0,0,0,0,0,1,0,0
valor alto para um serviço mediano .,0,0,0,0,0,0,1,1
ambient agradável .,1,0,0,0,0,0,0,0
"pra quem procura otima carn ... em um custo bom , otimo lugar e boa higienização .... está ai otima churrascaria ! ! !",1,0,1,1,0,0,1,0
baixo custo/benefício ... há locai melhor na imediaçõ .,0,0,0,1,0,0,1,0
"maravilhosa , uma da melhor pizza que comi na vida .",0,0,1,0,0,0,0,0
"ambient amplo , bem climatizado , prato delicioso , atendimento excelent !",1,0,1,0,0,0,0,1
"excelent restaurant , garçom pedro no atendeu impecavelment , a comida estava muito gostosa !",0,0,1,1,0,0,0,1
"rever os amigo que moram fora da cidad , tivemo uma ótima experiência , excelent atendimento pelo rodrigo uchôa .",0,0,0,1,0,0,0,1
comida bem feita e lugar agradavel,0,0,1,1,0,0,0,0
"comida muito boa , área externa agradável , o pedido não demor muito pra chegar .",1,0,1,0,0,0,0,1
atendimento razoável .,0,0,0,0,0,0,0,1
"lugar muito lindinho e aconchegant , além de a comida ser muito boa , o local tem uma decoração linda !",1,0,1,0,0,0,0,0
"lugar maravilhoso , comida muito boa",0,0,1,1,0,0,0,0
"ambient típico e region , confortável , com estacionamento próprio e bem localizado .",1,0,0,0,1,0,0,0
pizza saborosa e feita na hora .,0,0,1,0,0,0,0,0
infelizment não tive uma boa experiência e a conta saiu bem cara .,0,0,0,1,0,0,1,0
a moça que opera o caixa no domingo dia 24/04 precisa de uma reciclagem de como atend bem a client .,0,0,0,0,0,0,0,1
c ’ era una grand piacer di conoscerti oggi ! !,0,0,0,0,0,1,0,0
bom custo benefício .,0,0,0,0,0,0,1,0
"ótimo preço , acessível para todo .",0,0,0,0,0,0,1,0
"a mai famosa picanha no bafo de manau , com otimo ambient , otimo atendimento e claro , picanha gostosa e suculenta",1,0,1,0,0,0,0,1
ótimo atendimento preço bom,0,0,0,0,0,0,1,1
"o chopp local é muito bom .. o restaurant fica no primeiro piso , com janela enorm que têm vista para o teatro amazona .",1,1,0,0,0,0,0,0
"boa carn e ambient agradável , peca por falta de opçõ de cardápio .",1,0,1,0,0,0,0,0
"na minha opinião é o melhor restaurant region de manau , comi um pirarucu com banana e queijo coalho simplesment maravilhoso ... recomendo , pode vir sem medo ...",0,0,1,1,0,0,0,0
bar temático .,0,0,0,1,0,0,0,0
"fui comemorar mai uma data super especi nest incrível restaurant , como sempr , atendimento impecável e comida saborosa e o melhor com preço justo ...",0,0,1,1,0,0,1,1
a melhor churrascaria de manau na atualidad .,0,0,0,1,0,0,0,0
"lugar agravel e familiar , muito bom mesmo",1,0,0,0,0,0,0,0
"ótimo atendimento , comida deliciosa , ambient climatizado com estacionamento próprio .",1,0,1,0,0,0,0,1
ambient familiar e a comida é gostosa .,1,0,1,0,0,0,0,0
restaurant com ótimo atendimento : ),0,0,0,0,0,0,0,1
uma ótima opção pra quem quer comer por um preço justo .,0,0,1,0,0,0,1,0
"um excelent lugar , sem falar que tem os melhor sabor de pizza ! !",0,0,1,1,0,0,0,0
"adoro estou sempr lá , muito divertido musica boa , gent bonita , atendent supwr simpatico",1,0,0,0,0,0,0,1
"como muito estabelecimento em manau , est possui um atendimento péssimo .",0,0,0,0,0,0,0,1
"comprei frango , calabresa , queijo assado , maiones , farofa e arroz.a maiones está com as batata e cenoura dura , o arroz ainda duro , creio que cruz , peço que melhorem a qualidad porqu depoi que compramo não podemo ir aí devolv , além de ser chato né .",0,0,1,0,0,0,0,0
"ótimo restaurant , um do melhor sushi de manau .",0,0,1,1,0,0,0,0
pagamo 198 reai e saímo insatisfeito com a falta de qualidad e preocupação pelo que estavam servindo .,0,0,1,0,0,0,1,0
( tradução do googl ) agradável ( origin ) nice,0,0,0,0,0,1,0,0
"atendimento bom , comida gostosa , preço médio .",0,0,1,0,0,0,1,1
preço alto !,0,0,0,0,0,0,1,0
"ótimo ambient rafael o melhor garçom no atendimento , caio sempr rápido troux minha carn excelent , carn de primeira recepção da dona thayna nota 10 agradeço cada garçom com certeza irei vir mai veze",0,0,1,0,0,0,0,1
gostei do rodízio de massa e da pizza .. sabor diverso .. fui bem atendido pelo funcionário .. o local estava cheio nest dia .. porém agradável e alegr para quem gosta de uma baguncinha recomendo ! ! !,1,0,1,0,0,0,0,1
porém ar condicionado não tá rendendo ness verão .,1,0,0,0,0,0,0,0
"um conjunto de bom ambient com a simpatia do garçon e as carn especiai que são servida , torna-s um excelent local para confraternizaçõ e almoço executivo .",1,0,1,0,0,0,0,1
variedad boa no cardápio .,0,0,1,0,0,0,0,0
alguma opçõ da qual tinha interess não estavam inclusa no rodízio .,0,0,1,0,0,0,0,0
bom atendimento .,0,0,0,0,0,0,0,1
"um lugar maravilhoso , muito aconchegant , o atendimento super rápido e eficient além de ser um ótimo atendimento ... a cerveja bem geladinha e as comida e petisco são gostoso e bem servido ... e tudo isso por um preço relativament bom para a localização ...",1,1,1,1,0,0,1,1
boa cerveja e chope bem gelado .,0,1,0,0,0,0,0,0
"( tradução do googl ) a comida era o seu típico hambúrguer americano normal , nada realment para gritar .",0,0,0,0,0,1,0,0
"muito bom , ótimo ambient .",1,0,0,0,0,0,0,0
"um bom bar , lembra mt a era boemia d manau .",0,0,0,1,0,0,0,0
"o bolinho de bacalhau , o pastelzinho de bacalhau ... muito bon , bem feito e com preço acessível .",0,0,1,0,0,0,1,0
"excelent atendimento , com comida de qualidad , que utiliza planta alimentícia não convencionai ( panc ) de uma forma muito inteligent e saborosa .",0,0,1,0,0,0,0,1
"comida deliciosa , atendimento nota 10 , prato farto e a apresentação do prato excelent , tudo separado e bem arrumadinho .",0,0,1,0,0,0,0,1
"rodízio de pizza , massa e petisco maravilhoso , e o atendimento é ótimo ! ?",0,1,0,0,0,0,0,0
"muito bom , só deveria ter uma variedad maior de sobremesa",0,0,1,1,0,0,0,0
"pessoal maravilhoso , pizza muito boa",0,0,1,0,0,0,0,1
o dono é gent finíssima !,0,0,0,0,0,0,0,1
a carta de vinho tem ótima opçõ .,0,1,0,0,0,0,0,0
bom atendimento cerveja super gelada,0,1,0,0,0,0,0,1
restaurant otimo para a familia .. vario orato de comida region e assado ..,0,0,1,1,0,0,0,0
atendimento bom .,0,0,0,0,0,0,0,1
melhor churrascaria de manau,0,0,0,1,0,0,0,0
"local bem bacana , ótimo pra desestressar e apreciar as beleza naturai de manau .",1,0,0,1,0,0,0,0
um ambient top com atendimento de primeira e com prato de fruto do mar delicioso acompanhado com um bom vinho,1,1,1,0,0,0,0,1
"gostei do ambient , fica numa região alta .",1,0,0,0,0,0,0,0
"local muito bom e agradeço , peix tambaqui recomendo .",0,0,1,1,0,0,0,0
"atendimento excelent , e para quem tem criança , tem uma área kid muito boa , com brinquedo novo e muita opçõ pro pequeno .",1,0,0,0,0,0,0,1
comida excelent e o atendimento do jeilson foi melhor ainda .,0,0,1,0,0,0,0,1
"na cozinha a agitação tem nome : felip schaedler , o jovem chef que fez fama ao utilizar elemento inusitado na sua cozinha region e recentement fincou um pé na capit paulista , com uma ... filial .",0,0,0,0,0,0,0,1
gostei muito e super indico .,0,0,0,1,0,0,0,0
prato executivo com preço acessívei,0,0,0,0,0,0,1,0
"comida boa , atendimento bom , preço justo , só falta viabilizar estacionamento pra o client ! !",0,0,1,0,1,0,1,1
ótima combinaçõ de sabor regionai .,0,0,1,0,0,0,0,0
há também produto importado como refrigerant peruano .,0,1,0,0,0,0,0,0
"sempr vamo ao banzeiro , ótimo lugar para quem quer comer comida regionai , que por sinal os prato são muito bem preparado .",0,0,1,1,0,0,0,0
"prato variado e bem elaborado , bon drinqu , ambient climatizado e preço justo pela qualidad .",1,1,1,0,0,0,1,0
atendimento incrível e comida extremament saborosa .,0,0,1,0,0,0,0,1
"comida deliciosa , um pouco caro comparado até mesmo com bon restaurant portugues de sp .",0,0,1,0,0,0,0,0
"ótimo lugar para comer uma da melhor carn de sol de manau , preparado com muita qualidad e preço bastant atrativo .",0,0,1,0,0,0,1,0
"restaurant muito bom , excelent pra se degustação um peix region típico e com requint do toqu de um chef recomendo a muqueca ao molho de camarão maravilhosa ! !",0,0,1,1,0,0,0,0
atendimento otimo comida da melhor qualidad,0,0,1,0,0,0,0,1
"pizza saborosa , prato variado , preço justo e bom atendimento",0,0,1,0,0,0,1,1
"o atendimento deixa um pouco a desejar .... pessoal meio mau humorado e não fazem muita questão de te servir , se estiv com tempo e paciencia vale a pena , a vista para o teatro é ... otima da cadeira ao lado de fora.mai",1,0,0,0,0,0,0,1
"incrível , ótimo ambient e ótima comida .",1,0,1,0,0,0,0,0
"a sobremesa pedi um petit gateau , bom , porém não pediria novament e demor , ma não diminui a nota , poi o atendent foi educado e no deixou por dentro do ocorrido do atraso , um bom atendimento camufla eventuai acontecimento .",0,0,1,0,0,0,0,1
que local incrível ! ! !,0,0,0,1,0,0,0,0
"pastelaria temática , adoro lugar assim , você faz linda foto , viaja no tempo e come super bem .",1,0,1,0,0,0,0,0
"além de ser um flutuant no meio do rio negro , você pode praticar sup e ainda ver um belo por-do-sol !",1,0,0,0,0,0,0,0
lugar agradável carn de qualidad e ótima preparação .,0,0,1,1,0,0,0,0
"na cozinha a agitação tem nome : felip schaedler , o jovem chef que fez fama ao utilizar elemento inusitado na sua cozinha region e recentement fincou um pé na capit paulista , com uma ... filial .",0,0,0,0,0,0,0,1
restaurant muito bom .,0,0,0,1,0,0,0,0
excelent atendimento .,0,0,0,0,0,0,0,1
comida maravilhosa,0,0,1,0,0,0,0,0
"garçom celso , ótimo atendimento , uma experiência incrível , super recomendo !",0,0,0,1,0,0,0,1
"contudo , tem vária opçõ saborosa e bom custo-benefício para rodízio ?",0,0,1,0,0,0,1,0
colaborador bem genti .,0,0,0,0,0,0,0,1
essa torta servi quanta pessoa e qual o valor ?,0,0,0,0,0,1,0,0
carn de sol a melhor the best,0,0,1,0,0,0,0,0
"fomo a pizzaria pela boa avaliação dess site , ma não tivemo uma experiência boa : pizza crua , sem molho , massa sem tempero , pepperoni sem gosto e catupiri de marca genérica .",0,1,0,0,0,0,0,0
"um ótimo lugar para um happi hour entr amigo , muita cerveja e drink gostoso e comidinha deliciosa , o que não podem deixar de comer é a carn de sol do dedé , um do meu pedido favorito por lá , vem acompanhada com queijo e bolinho de ... mai",0,1,1,1,0,0,0,0
excelent restaurant ... atendimento ótimo,0,0,0,1,0,0,0,1
boa cerveja artesanai e cachaça pra degustar em acompanhamento ao famoso petisco .,0,1,1,0,0,0,0,0
"melhor atendimento , melhor hambúrguer ( e batata rústica ) , ambient agradável demai , e melhor quadrinho ( amo ) .",1,0,1,0,0,0,0,1
comida maravilhosa,0,0,1,0,0,0,0,0
boa comida e bom preço !,0,0,1,0,0,0,1,0
"restaurant com comida region variada , adequado para reuniõ vip , preço alto .",0,0,1,0,0,0,0,0
restaurant maravilhoso,0,0,0,1,0,0,0,0
infelizment não tivemo a mesma experiência em manau .,0,0,0,1,0,0,0,0
"excelent comida , local agradável , bom atendimento .",0,0,1,1,0,0,0,1
"só tenho elogio a ess restaurant , resolvi comemorar meu aniversário com minha família e não me arrependi de nada , poi desd a reserva feita ao telefon com a atendent eli , super atenciosa e em nossa chegada ao restaurant , todo solícito e sorrident .",0,0,0,0,0,0,0,1
"boa opção para carn assada , a guarnição também é boa porém o salão é grand , comporta muita mesa o que naturalment faz com que o barulho seja muito grand , sem contar a televisão extremament alta , o que impossibilita o frequentador de poder conversar naturalment com ... mai",1,0,1,0,0,0,0,0
o melhor petisco de manau,0,0,1,0,0,0,0,0
"restaurant com peix típico da região , prato muito saboroso e atendimento excelent , com porçõ boa .",0,0,1,0,0,0,0,1
"lugar top demai .... música boa , atendimento rápido casa aconchegant",1,0,0,1,0,0,0,1
"pizzaria muito boa , qualidad , variedad , ambient , local pra criança .",1,0,1,1,0,0,0,0
"atendimento excelent , bem localizado e com opçõ vegetariana",0,0,1,0,1,0,0,1
"se você gosta de um bom taco de rua , essa é uma ótima escolha .",0,0,1,0,0,0,0,0
ambient limpo e agradável !,1,0,0,0,0,0,0,0
