sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
excelent opção de restaurant .,0,0,0,1,0,0,0,0
preço razoável ma compensa pela qualidad .,0,0,1,0,0,0,1,0
o restaurant fica localizado no centro histórico ao lado do teatro amazona .,0,0,0,0,1,0,0,0
"atendimento excelent , música mpb ao vivo e a refeição deliciosa",1,0,1,0,0,0,0,1
"otimo atendimento , prato variado , carn de sol é uma da melhor que já provei , ambient muito agradável , ótimo estacionamento , aceita sodexo , vale a pena conferir",1,0,1,0,1,0,0,1
"excelent lugar , ambient climatizado , perfeito para um bom café , tudo de qualidad .",1,1,0,1,0,0,0,0
"ótimo lugar para está com amigo , namorado ou mesmo familiar e preço assecivel .",0,0,0,1,0,0,1,0
excelent restaurant .,0,0,0,1,0,0,0,0
o serviço é de primeira e a comida saborosíssima .,0,0,1,0,0,0,0,1
"ambient bacana , comida boa , espaço infantil , chopp gelado",1,1,1,0,0,0,0,0
"drink gostoso , prato pra criança e alternativa para quem não come peix .",0,1,1,0,0,0,0,1
segurança alimentar e local muito agradável .,0,0,1,1,0,0,0,0
# perfeito prato de entrada e princip saboroso . ?,0,0,1,0,0,0,0,0
"quer ir em um lugar super agradável , com uma carta de vinho interessant e um peix indescritível , vá ao restaurant banzeiro em manau .",0,1,1,1,0,0,0,0
"pra padrão de qualidad do restaurant é um ótimo custo benefício , ainda mai no happi hour em que vária entrada e bebida custam a metad do preço normal .",0,0,0,0,0,0,1,0
"especi menção ao garçon kaiqu alvez , que é nota dez !",0,0,0,0,0,0,0,1
foi no caxiri que conheci a deliciosament maravilhosa cachaça de jambu .,0,1,0,0,0,0,0,0
muiyo bom ! ! ?,0,0,0,0,0,1,0,0
"aqui você encontra tudo com o preço razoável , com os funcionário todo educado e orientado .",0,0,0,0,0,0,1,1
ambient com decoração super charmosa .,1,0,0,0,0,0,0,0
muito bom café da manhã e opçõ de bolo e sanduích .,0,1,1,0,0,0,0,0
diverso prato locai e muito bem feito .,0,0,1,0,0,0,0,0
"um ótimo atendimento , indico muito .",0,0,0,0,0,0,0,1
"com freguesia certa no bairro da aparecida , o restaurant conta com estacionamento próximo e com doi andar de mesa .",0,0,0,0,1,0,0,0
sempr com música boa .,1,0,0,0,0,0,0,0
"além de ele dimensionarem mal as porçõ de uma part do acompanhamento do prato pra dua pessoa , querem cobrar a cada mísera porção farofa .",0,0,1,0,0,0,1,0
"chopp geladinho , muitooo bom !",0,1,0,0,0,0,0,0
"lugar super agradável , comida excelent , preço acima da média , ma vale cada centavo investido em seu jantar .",0,0,1,1,0,0,1,0
muito bom e agradável recomendo,0,0,0,1,0,0,0,0
local fantástico !,0,0,0,1,0,0,0,0
ótimo ambient .,1,0,0,0,0,0,0,0
"frequento o rodízio de massa ao meno um domingo por mê .... os molho são uma delícia ... ambient refrigerado , sempr arrumado e limpo.ambient familiar , estacionamento fácil , e o preço é acessível .",1,0,1,0,1,0,1,0
"o restaurant também segu o padrão e é bem bonito , porém é um restaurant caro .",1,0,0,1,0,0,1,0
"ambient agradável , excelent atendimento , banheiro limpo e climatizado , peca por não ter uma área própria de estacionamento , no entanto , oferec um excelent serviço para o público frequentador .",1,0,0,0,1,0,0,1
"lugar sensacion , comida deliciosa , música boa .",1,0,1,1,0,0,0,0
excelent lugar para ir com família .,0,0,0,1,0,0,0,0
"ambient agradável , açaí bem gostoso e achei o preço justo .",1,0,1,0,0,0,1,0
"já estiv em muito outro restaurant comendo carn de sol , ma nunca comi uma carn com o mesmo sabor a 30 ano ! !",0,0,1,0,0,0,0,0
comida muito saborosa .,0,0,1,0,0,0,0,0
quem visita manau deve ter parada obrigatória no restaurant benzeiro .,0,0,0,1,0,0,0,0
comida deliciosa !,0,0,1,0,0,0,0,0
! também foi servida um cerveja artesan muito boa !,0,1,0,0,0,0,0,0
lugar animado e com atendimento excelent,1,0,0,0,0,0,0,1
não oferec o melhor serviço nem o melhor preço ma também fornec uma comida muito boa .,0,0,1,0,0,0,1,0
o atendimento do stivem e do robson fez total diferença na nossa noit ! ! !,0,0,0,0,0,0,0,1
"ambient super agradável , bom atendimento , comida maravilhosa e preço justo .",1,0,1,0,0,0,1,1
"um ótimo restaurant , não perd o padrão do coco bambu de fortaleza .",0,0,0,1,0,0,0,0
"ambient famíliar , excelent local para confraternização , cardápio muito bom e excelent atendimento .",1,0,1,1,0,0,0,1
"lugar aconchegant , um ótimo churrasco , além de doce muito gostoso !",1,0,1,0,0,0,0,0
tem o preço um pouco mai caro do ... mai,0,0,0,0,0,0,1,0
"restaurant com comida deliciosa , ambient familiar , local muito bom pra encontro , reuniõ e jantar em família .",1,0,1,0,0,0,0,0
muita gent final de semana,1,0,0,0,0,0,0,0
"comida saborosa , bom atendimento e preço acessível .",0,0,1,0,0,0,1,1
excelent opção para um ambient confortável .,1,0,0,0,0,0,0,0
"excelent opção , restaurant muito agradável , com valor justo e grand variedad de prato .",0,0,1,1,0,0,1,0
drink delicioso e tem dia que quando pede um ganha outro .,0,1,0,0,0,0,0,0
tem área externa .,1,0,0,0,0,0,0,0
ótimo atendimento ... preço bom .... comida perfeita .... uma boa opção para uma janta .... boa localização,0,0,1,0,1,0,1,1
excelent café region em manau .,0,1,0,0,0,0,0,0
"uma excelent opção na zona oest da cidad , traz toda a tradição da culinária litorânea com toqu regionai especialment do nordest brasileiro .",0,0,1,1,0,0,0,0
uma da melhor pizza que já experimentei !,0,0,1,0,0,0,0,0
"ambient familiar , climatizado e ao ar livr .",1,0,0,0,0,0,0,0
excelent local climatizado muito top,1,0,0,1,0,0,0,0
a entrda ade linguica tmbm muito gostosa e a porçao do peix muito bem servida.o atendimento foi meio desatento ma local ... mai,0,0,1,0,0,0,0,1
"exepicion , peix tambaqui no ponto e preço bom",0,0,1,0,0,0,1,0
"com uma decoração pitoresca e bom atendimento , recomendo para que quer provar a gastronomia local , apresenta um bom custo benefício , com preço médio entr r $ 50,00 e r $ 100,00 .",1,0,1,0,0,0,1,1
"ambient tranquilo , aconchegant , boa música ao fundo e , o que mai gostei , tem opção vegetariana no cardápio .",1,0,1,0,0,0,0,0
"o atendimento foi excepcion ( ganhamo até uma cerveja artesan de brind ) , os petisco bem servido é bem gostoso , o preço é barato também , e o que deixa melhor ... mai",0,0,1,0,0,0,1,1
"olha .. estava dando 5 estrela fácil… até ver a conta .. estava tudo muito bom .. comida gostosa ( com preço justo ) e cerveja gelada .. ma qnd veio a conta vimo que estavam cobrando r $ 25,00 na cerveja tijuca .. estava no cardápio ?",0,1,1,0,0,0,1,0
"local muito bom pra realizar encontro com os amigo , rodízio de pizza doce e salgado bem gostoso e diversificado e uma deliciosa cerveja bem gelada .",0,1,1,1,0,0,0,0
cerveja sempr bem gelada .,0,1,0,0,0,0,0,0
pato no tucupi top ... !,0,0,1,0,0,0,0,0
"excelent ambient , atendimento perfeito .",1,0,0,0,0,0,0,1
"restaurant com ambient agradável , cardápio variado para todo os gosto .",1,0,1,0,0,0,0,0
cada dia que passa o coqueiro verd cai sua qualidad já começa pela entrega pedi 20:34 a carn de sol chegou 21:26 e a atendent ainda vem dizer na tua cara que tá com 35 minuto que eu pedi acho que ela pensa que eu sou cego e ainda tem mai maiones sem sabor macaxeira dura e não cozinhan ant de frita fritan crua mesmo uma taxa de entrega como se eu morass na cidad nova moro no centro12.00 reai não indico pra ninguém,0,0,1,0,0,0,0,1
"excelent atendimento e com culinária inigualável , cuja diversidad , não poderia se sobrepor ao peix regionai .",0,0,1,0,0,0,0,1
"comida incrível , preço honesto e atendimento espetacular .",0,0,1,0,0,0,1,1
preço bem em conta e comida muito boa,0,0,1,0,0,0,1,0
excelent experiência .,0,0,0,1,0,0,0,0
"otima refeiçõ , as sobremesa sao maravilhosa , atendimento muito bacana e cerveja sempr gelada",0,1,1,0,0,0,0,1
no carnav tem a tradicion banda .,1,0,0,0,0,0,0,0
"café bem servido e de qualidad , ambient agradável , muito bom atendimento .",1,1,0,0,0,0,0,1
a comida sempr muito saborosa e o ambient muito aconchegant e familiar .,1,0,1,0,0,0,0,0
lugar maravilhoso agradável comida maravilhosa recomendo .,0,0,1,1,0,0,0,0
cachaçaria do dedé é um do local mai popular em manau para seu happi hour e descontrair com amigo e familiar .,0,0,0,1,0,0,0,0
"ambient legal com outra atraçõ próxima , muito convenient .",1,0,0,0,0,0,0,0
não conheci restaurant tão aconchegant em manau .,0,0,0,1,0,0,0,0
a mesa é reposta constantement o que possibilita uma café da manhã generoso .,0,0,1,0,0,0,0,0
"experiência maravilhosa , muito atencioso , educado , cort , prestativo… ? ? ? ? ? ? ?",0,0,0,1,0,0,0,1
"café típico da região e o famoso caboquinho , lanch típico",0,1,1,0,0,0,0,0
"ótimo , atendimento sempr muito bom e comida sempr ótima .",0,0,1,0,0,0,0,1
local bem legal .,0,0,0,1,0,0,0,0
alimentação excepcion !,0,0,1,0,0,0,0,0
"preço super salgado , ma compensa pelo ambient , comida e bebida",1,1,1,0,0,0,1,0
preço justo para um tempero saboroso .,0,0,1,0,0,0,1,0
bom café e ambient agradável,1,1,0,0,0,0,0,0
"qualidad muito boa , preço justo , recomendo .",0,0,1,1,0,0,1,0
"atendimento foi rapido , o local não estava tão cheio no horário que eu fui , exist uma bancada com opçõ de buffet café da manhã e exist um cardápio simpl porém objetivo e com uma diversidad ok de opçõ , no geral uma boa opção para tomar café , principalment por estar próximo a samel , então se estiv aguardando algo demorado no hospit vale a pena ir tomar um café ali .",0,1,1,0,0,0,0,1
"ambient agradável , comida muito boa , e atendimento ok. pedi pra levar o q sobrou da minha pizza e tive q pagar a embalagem , ma ok .",1,0,1,0,0,0,0,1
sobr as bebida bem gelada adorei sobr a comida escolhi um prato com camarõ muito saboroso e bem servido .,0,1,1,0,0,0,0,0
"prato bem preparado , delicioso .",0,0,1,0,0,0,0,0
"ótimo peix , recomendo , atendimento bom , lugar ótimo .",0,0,1,1,0,0,0,1
"o restaurant tem vista do belo teatro amazona , a infraestrutura é muito boa , com arquitetura bonita .",1,0,0,0,0,0,0,0
"música maravilhosa , cardápio super completo , gent bonita e atendimento top .",1,0,1,0,0,0,0,1
não se preocup muito melhor fora,0,0,0,0,0,1,0,0
"aqui e o lugar para tomar aquel açaí tradicion , e muita outra guloseima local muito bom lugar , recomendo",0,0,1,1,0,0,0,0
bom atendimento do garção .,0,0,0,0,0,0,0,1
ambient agradável com a melhor carn de sol de manau .,1,0,1,0,0,0,0,0
"super recomendo ess restaurant , comida boa , preço razoável e bom atendimento .",0,0,1,0,0,0,1,1
"lugar mega agradável , com tudo bom e a preço justo .",0,0,0,1,0,0,1,0
achei o atendimento muito bom também !,0,0,0,0,0,0,0,1
comida deliciosa ! !,0,0,1,0,0,0,0,0
"ótimo atendimento , ótima comida com prato variado e bom preço .",0,0,1,0,0,0,1,1
ambient agradável e de fato tem uma variedad de sabor .,1,0,1,0,0,0,0,0
"fomo atendido pelo funcionário deni , rapaz super amigável e atencioso !",0,0,0,0,0,0,0,1
café da manhã top !,0,0,1,0,0,0,0,0
achei o preço razoável,0,0,0,0,0,0,1,0
excelent restaurant,0,0,0,1,0,0,0,0
"bom lugar , localizado no centro comerci do condomínio mundi , ambient casual , música ás veze alta , petisco bon e o melhor coxão da cidad , tem mesa externa , transmissão de jogo e luta .",1,0,1,1,0,0,0,0
"muito top , bem gostoso bom serviço",0,0,1,0,0,0,0,1
"local muito bom , limpo , atendimento atencioso , comida gostosa .",1,0,1,1,0,0,0,1
tudo de bom parent .,0,0,0,1,0,0,0,0
"excelent local , equip de atendimento super atenciosa ... gostei muitíssimo !",0,0,0,1,0,0,0,1
"local com ótima variedad para um café da manhã ou da tard , atendimento rápido e preço moderado .",0,0,1,0,0,0,1,1
carn muito boa ma faltou uma variedad um pouco maior pelo preço que se paga .,0,0,1,0,0,0,1,0
"um bom lugar para reunir toda a família e amigo para tomar um delicioso café region , com vária opçõ de tapioca , pãe .",0,1,1,1,0,0,0,0
"ótimo lugar , com vária mesa , preço justo e comida com qualidad !",1,0,1,1,0,0,1,0
muito bom ... ótimo atendimento ...,0,0,0,0,0,0,0,1
cardápio com um preço abusivo .,0,0,0,0,0,0,1,0
é muito bom poi fica numa área segura ... mai,0,0,0,0,1,0,0,0
"boa comida , ma o joelho de porco que pedi chegou quas em temperatura ambient e ficou meno saboroso .",0,0,1,0,0,0,0,0
ótimo atendimento ... garçom muito atencioso e educado de parabén anderson souza,0,0,0,0,0,0,0,1
sem dúvida uma da melhor carn de manau !,0,0,1,0,0,0,0,0
"recomendo chegar cedo em dia especiai , tipo dia da mãe , por exemplo .",0,0,0,0,0,1,0,0
ótimo lugar e ambient familiar,1,0,0,1,0,0,0,0
é o melhor café region dentro da cidad .,0,1,0,0,0,0,0,0
"o restaurant possui boa localização , dentro de um do melhor shop da região .",0,0,0,0,1,0,0,0
"churrascaria alto nivel.maravilhosa , comida de primeira atendimento espetacular , parabén ao garçon , inclus o alexandr",0,0,1,1,0,0,0,1
"atualment o preço esta muito alto para o que oferec , já foi a melhor churrascaria de manau ma caiu de qualidad , ambient muito bom e agradável , espero que melhor as variedad de carn , prato e salada .",1,0,1,1,0,0,1,0
"com um excelent atendimento , boa acomodação e uma comida maravilhosa !",1,0,1,0,0,0,0,1
"excelent ambient , com serviço de auto padrão , grand variedad de opçõ no cardápio e atenção especi para fruto do mar",1,0,1,0,0,0,0,1
"você quem tem uma grana e quer ir a um lugar bom , não recomendo ess restaurant .",0,0,0,1,0,0,0,0
"? som de boa qualidad , cerveja gelada !",1,1,0,0,0,0,0,0
ambient quent os banheiro tem ar condicionado o salão parec não ter .,1,0,0,0,0,0,0,0
ambient agradável e cardápio ótimo .,1,0,1,0,0,0,0,0
"custa em torno de 250,00 , comem 5 ou sei adulto faminto .",0,0,0,0,0,1,0,0
"um do melhor lugar para fazer uma confraternização , ótimo custo benefício , ambient agradável e ótimo atendimento .",1,0,0,1,0,0,1,1
"local fantástico , muito bem estruturado , amplo estacionamento e atend a variado público .",1,0,0,1,1,0,0,0
"restaurant muito agradável , a comida é muito bem apresentado e muita equip uma volta com diferent tipo de carn para experimentar .",0,0,1,1,0,0,0,0
"pé direito bem alto , que mantém a refrescância , apesar de ter também ar condicionado .",1,0,0,0,0,0,0,0
"comida excelent , em um ambient bonito , agradável e acolhedor , com atendimento muito bom e preço justo .",1,0,1,0,0,0,1,1
"atendimento maravilhoso , comida saborosa ... muito bom !",0,0,1,0,0,0,0,1
música boa .,1,0,0,0,0,0,0,0
local tradicion .,0,0,0,1,0,0,0,0
"lugar maravilhoso , piscina enorm , o único problema é o preço e a qualidad da comida !",1,0,1,1,0,0,1,0
"restaurant region muito bom , com ótimo pescado , tai como tambaqui , pirarucu , piau e jatuarana , tudo bem preparado .",0,0,1,1,0,0,0,0
"não é o melhor restaurant de manau , ma é muito gostoso .... mai",0,0,1,1,0,0,0,0
"um bom local para realizar confraternizaçõ , ambient climatizado , e de boa comida .",1,0,1,0,0,0,0,0
"ambient muito bom , tradicion bar amazonens , com variação em sua programação music",1,0,0,1,0,0,0,0
"ketherin atendimento excelent , porém fica a sugestão que os bolinho e a macaxeira sejam frito na hora que o client fazer o pedido",0,0,1,0,0,0,0,1
excelent atendimento,0,0,0,0,0,0,0,1
atendimento ótimo e qualidad maravilhosa da comida .,0,0,1,0,0,0,0,1
excelent opção em manau ! ! !,0,0,0,1,0,0,0,0
"o preço é adequado , excelent custo benefício .",0,0,0,0,0,0,1,0
uma da melhor festa de manau,0,0,0,1,0,0,0,0
em nenhum do doi rodízio tem sashimi o que é um ponto bem negativo .,0,0,1,0,0,0,0,0
"cerveja gelada , preço na média do mercado !",0,1,0,0,0,0,1,0
melhor carn de sol na pedra de manau,0,0,1,0,0,0,0,0
"boa variedad de cerveja e impressionant variedad de cachaca , bon tiragosto , bastant barulhento , atendimento no geral demorado , costuma estar lotado , bom para passar uma noit bebericando e comendo com com amigo",1,1,1,0,0,0,0,1
"muito bem localizado , escondidinho ao lado do teatro com uma vista muito bacana e a comida tradicion de primeira qualidad e atendimento primoroso .",1,0,1,0,1,0,0,1
ótimo lugar para beber,0,1,0,0,0,0,0,0
"comida excelent , atendimento muito bom e uma vista única !",1,0,1,0,0,0,0,1
"comida boa , atendimento bom , lugar muito chamativo e limpo .",1,0,1,0,0,0,0,1
"lugar incrível , atendimento maravilhoso , garcon senna excelent jean ronald continu treinando bem sua equip ! !",0,0,0,1,0,0,0,1
funcionário bem atencioso .,0,0,0,0,0,0,0,1
bom apetit !,0,0,1,0,0,0,0,0
muito bom atendimento excelent .,0,0,0,0,0,0,0,1
"o atendimento excelent , comida maravilhosa e o preço bem acessível ... parabén ao proprietário .",0,0,1,0,0,0,1,1
"comida excelent , prato farto , bom preço .",0,0,1,0,0,0,1,0
prato com ingredient regionai simpl que tornam-s exuberant pela harmonia e preparo profissionai .,0,0,1,0,0,0,0,1
no mai tudo bem .,0,0,0,0,0,1,0,0
"comida com excelent qualidad , ambient aconchegant , bom representant do costum gastronômico locai .",1,0,1,0,0,0,0,0
"ambienta super agradável , atendimento simpático e simpl , carn de excelent paladar , custo benefício atrativo .",1,0,1,0,0,0,1,1
atendimento de um rapaz atencioso e educado sauro realment um bom anfitrião .,0,0,0,0,0,0,0,1
"lugar super aconchegant , comida excelent .",1,0,1,0,0,0,0,0
"comida boa , bom atendimento , cerveja gelada .",0,1,1,0,0,0,0,1
"ambient agradavel em otima localizacao exelent garcon , sem contar que voce nao espera quas nada pra saborear a deliciosa picanha suculenta",1,0,1,0,1,0,0,1
o bar mai tradicion de manau .,0,0,0,1,0,0,0,0
"qualidad , personalidad , cardápio completo e uma vista pro rio negro muito linda",1,0,1,0,0,0,0,0
"preço 'alto ' porém os prato são bem servido , é possível dividir com mai pessoa tranquilament , portanto o preço compensa .",0,0,1,0,0,0,1,0
( tradução do googl ) além do banheiro que precisam de uma atualização geral um bom local !,1,0,0,1,0,0,0,0
muito bom local .,0,0,0,1,0,0,0,0
um lugar agradável ambient limpo atendimento diferenciado cardápio super variado comida saborosa lugar para td .,1,0,1,1,0,0,0,1
melhor restaurant,0,0,0,1,0,0,0,0
ambient agradável e um amplo estacionamento .,1,0,0,0,1,0,0,0
"bom lugar , os preço poderiam ser um pouco melhor",0,0,0,1,0,0,1,0
ótimo lugar pra relaxar,0,0,0,1,0,0,0,0
"preço um pouco salgado , ma com certeza vale a pena conhec .",0,0,0,1,0,0,1,0
mammamia é uma casa de rodízio ótima me senti muito bem ainda mai com a recepcionista maravilhosa nathalia que você têm muito simpática educada uma pessoa muito receptiva .,0,0,0,1,0,0,0,1
"uma noit abençoada , atendimento excelent pelo alberto blanca bem carismático e atencioso , comida muitooooo saborosa ambient família top com o som ao vivo melhor ainda parabén logo logo voltarei ?",1,0,1,1,0,0,0,1
"ótimo atendimento , pelo garçon steven e ari , boa música e comida excelent .",1,0,1,0,0,0,0,1
"unidad de são paulo - restaurant ótimo e agradável , com atmosfera que no transporta a manau e ao que é proposto , conjuntament com os prato com gastronomia diferent ao que estou acostumada , e que no entanto surpreendent e agradável , fomo em família para comemorar um ... mai",0,0,1,1,0,0,0,0
excelent ponto do hambúrguer ?,0,0,1,0,0,0,0,0
"a torta mai deliciosa do mundo , é essa torta de banana",0,0,1,0,0,0,0,0
"ambient maravilhoso e atendimento nota 10 pelo garçom izaquiel , muito atencioso e solicito .",1,0,0,0,0,0,0,1
"amplo estacionamento , atendimento rápido e eficient além da comida serem muito bem preparada e saborosa .",0,0,1,0,1,0,0,1
"tem a pedida tradicion que é o sanduích de pernil e dependendo do dia um bom pagod , como se encontra no rio .",1,0,1,0,0,0,0,0
"peox assado delicioso , tem estacionamento ... é um lugar agradável e familiar .",0,0,1,1,1,0,0,0
"o ambient requintado , manobrista incluído e atendimento excelent .",1,0,0,0,0,0,0,1
preço acessível,0,0,0,0,0,0,1,0
"( tradução do googl ) a primeira vez aqui foi no ano passado , foi muuuuito bom .",0,0,0,0,0,1,0,0
amoooo essa picanha la parilla que não tem igual na cidad e a costela bovina também é perfeita .,0,0,1,0,0,0,0,0
prato bem servido e ambient limpo e muito agradável .,1,0,1,0,0,0,0,0
"restaurant de culinária portuguesa de excelent qualidad , cozinha perfeita , honesta e de sabor 1000 .",0,0,1,1,0,0,0,0
"primeira vez , ótima experiência .",0,0,0,1,0,0,0,0
"ambient agradável , simpl , ma ok. o serviço é muito bom e rápido .",1,0,0,0,0,0,0,1
izaquiel muito cordial e no atendeu muito bem .,0,0,0,0,0,0,0,1
"um lugar sofisticado , aconchegant e muito divertido .",1,0,0,1,0,0,0,0
"ambient agradável , restaurant charmoso , com ótimo atendimento .",1,0,0,1,0,0,0,1
muito bom atendimento e a comida excelent .,0,0,1,0,0,0,0,1
"comi 3 prato diferent em ocasiõ diferent e sempr muito bem servido , com um cozimento impecável e um ótimo serviço , os preço são muito bon !",0,0,1,0,0,0,1,1
taco maravilhoso .,0,0,1,0,0,0,0,0
gostei muito do atendimento e do local e excelent localização e infraestrutura só achei que o sanduích era melhor poi na foto divulgada são maior ...,1,0,1,0,1,0,0,1
"muito bem atendido pelo garcon jailton , ambient muito agradável , comemorando aniversário muito top d+",1,0,0,0,0,0,0,1
"ótimo lugar para confraternizar com os amigo , jantar com a família .",0,0,0,1,0,0,0,0
ambient muito bonito e a comida é excelent .,1,0,1,0,0,0,0,0
"péssima atendimento da dona do local uma pessoa mau educada não te diz nem boa noit , funcionário nota 10 mai educado que a dona que só sabe da atenção p blogueiro qnd está lá ... pessoa que vive de cara fechada , já não vou mai lá ... sabe nem conversa com funcionário briga na frent do client desnecessário isso mai respeito e educação ... não recomendo !",0,0,0,0,0,0,0,1
"lugar maravilhoso , ambient bom para reunião com amigo , tomar um chop sujo bom demai é pizza gostoso .",1,1,1,1,0,0,0,0
"situado num do melhor shop de manau , o coco bambu é um restaurant de alto padrão .",0,0,0,1,1,0,0,0
o ambient é muito agradável e a vista bonita .,1,0,0,0,0,0,0,0
"ambient muito bom , peix delicioso , atendimento diferenciado e com uma visão bem region .",1,0,1,0,0,0,0,1
excelent restaurant !,0,0,0,1,0,0,0,0
lugar agradavel bom atendimento,0,0,0,1,0,0,0,1
"gostei muito , ambient super ventilado , comida deliciosa , boa música , atendent super educado",1,0,1,0,0,0,0,1
"como alerta , quando a casa está cheia , forma-s fila do lado de fora para aguardar disponibilidad de mesa , ademai , uma ótima opção !",0,0,0,1,0,0,0,0
muiti legal e acongecant,0,0,0,0,0,1,0,0
"a comida é de qualidad , preço justo e sempr encontramo variedad no buffet .",0,0,1,0,0,0,1,0
"o lugar é muito barulhento , muita gritaria de criança devido o parquinho que tem dentro do restaurant , pra mim o único defeito .",1,0,0,0,0,0,0,0
pode ser pra happi hour quanto para dançar até tard .,0,0,0,0,0,1,0,0
"ambient agradável , prato delicioso .",1,0,1,0,0,0,0,0
a melhor pizza com nível italianissimo e percebe-s que utilizam bon produto .,0,0,1,0,0,0,0,0
"varia opçõ de churrasco , comida boa , ambient agradável e familiar , tem área para criança ( pequena , mai tem )",1,0,1,0,0,0,0,0
ótimo lugar para os amant de peix e culinária region .,0,0,1,0,0,0,0,0
"amei mto , a carn de sol é inesquecível , e o atendimento maravilhoso , mto obg bom prato",0,0,1,0,0,0,0,1
a comida e espetacular e a carta de vinho contém rótulo agradávei,0,1,1,0,0,0,0,0
"lugar sempr impecável , comida bem feita , preço justo , clima agradável e atendimento 10",1,0,1,1,0,0,1,1
"funcionáro antecioso , especialment a funcionária belém .",0,0,0,0,0,0,0,1
"lugar é muito limpo , organizado , música boa , atend as norma ambientai e o atendimento foi excelent além de possui ótimo ambient para foto .",1,0,1,0,0,0,0,1
fiz a reserva pelo site e foi super tranquilo .,0,0,0,0,0,0,0,1
ambient aconchegant .,1,0,0,0,0,0,0,0
"excelent localização , cardápio region maravilhoso e um ótimo atendimento !",0,0,1,0,1,0,0,1
experiência maravilhosa .,0,0,0,1,0,0,0,0
