sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
"Preço justo, espaço muito agradável, estacionando amplo, além de contar com espaço kids (maior diferencial deste restaurante em relação aos demais da cidade).",1,0,0,0,1,0,1,0
"Ambiente amplo e confortavel, indico a do Amazonas shopping  e a do mileniun shopping que ja é  um local mais tranquilo para  tanto no almoço quanto no jantar.",1,0,0,0,1,0,0,0
Ambiente muito bonito e a comida é excelente.,1,0,1,0,0,0,0,0
Música de qualidade=pop rock.,1,0,0,0,0,0,0,0
Atendimento excelente e espaço muito tranquilo,1,0,0,0,0,0,0,1
"Muito bom, ambiente familiar.",1,0,0,0,0,0,0,0
"Sabor, ambiente familiar....frequentadora a muitos anos",1,0,0,0,0,0,0,0
"Frequento o rodízio de massas ao menos um domingo por mês....os molhos são uma delícia...ambiente refrigerado, sempre arrumado e limpo.Ambiente familiar, estacionamento fácil, e o preço é acessível.",1,0,1,0,1,0,1,0
"O ambiente é um detalhe a parte, conta com boa decoração com enfase nos materiais da região.",1,0,0,0,0,0,0,0
"Muito interessante a decoração temática, fora o sabor que é surpreendente.",1,0,1,0,0,0,0,0
Ambiente bom e agradável.,1,0,0,0,0,0,0,0
"Adoramos o café, ambiente muito agradável e aconchegante.",1,1,0,0,0,0,0,0
"O Choupana é um dos melhores restaurantes em Manaus, com ambiente, atendimento e música excelente.",1,0,0,1,0,0,0,1
"Ambiente bom e tranquilo,  bem pequeno .",1,0,0,0,0,0,0,0
"Lugar agravel e Familiar, muito bom mesmo",1,0,0,0,0,0,0,0
Ambiente bem decorado e bom atendimento.,1,0,0,0,0,0,0,1
"Comida boa, ambiente agradável, garçons solícitos.",1,0,1,0,0,0,0,1
Flutuante com uma vista incrível para o pôr do sol ...sempre quando posso estou  no abaré recarregando as minhas energias !!!,1,0,0,0,0,0,0,0
Ambiente excelente.,1,0,0,0,0,0,0,0
Ambiente agradável com opção de atendimento interno e externo.,1,0,0,0,0,0,0,1
"Muito bom, ambiente família.",1,0,0,0,0,0,0,0
Ótimo ambiente.,1,0,0,0,0,0,0,0
"Pé direito bem alto, que mantém a refrescância, apesar de ter também ar condicionado.",1,0,0,0,0,0,0,0
"A picanha mania proporciona a melhor comida de manaus, alem de um ambiente super confortavel e aconchegante.",1,0,1,0,0,0,0,0
"Excelente comida, amei , fomos muito bem atendidos pelo garçom Izequiel rapaz muito atencioso e com ótimo bom humor, ambiente agradável, comida bem servida e rápida. ?",1,0,1,0,0,0,0,1
"Comida deliciosa, ambiente agradável e funcionários atenciosos",1,0,1,0,0,0,0,1
"Ambiente agradável ,comida  muito boa, e atendimento ok. Pedi pra levar o q sobrou da minha pizza e tive q pagar a embalagem, mas ok.",1,0,1,0,0,0,0,1
Ótimo ambiente e grande variedade de opções de pratos.,1,0,1,0,0,0,0,0
"Na filial que fui, perto do estádio, há uma ala com ar condicionado e uma refrigerada somente por ventiladores.",1,0,0,0,0,0,0,0
"Tradição em um só lugar, música boa.",1,0,0,0,0,0,0,0
"Lugar incrível, dono super receptivo, sempre perguntando se estamos confortável.",0,0,0,1,0,0,0,1
"Excelente comida, bom atendimento.Pratos típicos, ambiente agradável, sobremesa deliciosas.",1,0,1,0,0,0,0,1
"Há um espaço kids com monitor, o que é ótimo para os pais (só precisava ser um pouco...Mais",1,0,0,0,0,0,0,0
"Atendimento excelente com qualidade do Rodrigo Uchôa, ambiente agradável com música ao vivo, recomendo a todos",1,0,0,1,0,0,0,1
Local acochegante e com um ambiente bem agradável....,1,0,0,0,0,0,0,0
"O restaurante tem um espaço agradável, uma vista muito bonita para o Teatro Amazonas e um cardápio variado que procura modernizar alguns pratos...Mais",1,0,1,0,0,0,0,0
Top maravilhoso,0,0,0,1,0,0,0,0
"ótima comida, ambiente agradavel",1,0,1,0,0,0,0,0
Ambiente agradável e som maravilhoso,1,0,0,0,0,0,0,0
"O rodízio deixou a desejar, as massas estavam sem sal, as pizzas com dificuldade para o corte na parte da massa também sendo um pouco duras e de difícil acesso para o corte.",0,0,1,0,0,0,0,0
Ótima comida regional,0,0,1,0,0,0,0,0
Restaurante bem localizado de fácil acesso com estacionamento para clientes e se você estiver hospedado em hotel a vam vai buscar e deixar você no hotel.,0,0,0,0,1,0,0,0
Ambiente agradável.,1,0,0,0,0,0,0,0
Ambiente  muito aconchegante com ótima seleção musical.,1,0,0,0,0,0,0,0
"Bebida ok, climatização ruim pois estava muito quente, cantora ai vivo fraca e com músicas fracas, atendimento excelente, comida regular.",1,1,1,0,0,0,0,1
"Outro ingrediente obrigatório na mesa dos amazonenses - e de grande parte dos moradores do Norte - é a banana pacovã, uma ‘irmã’ da nossa banana-da-terra.",0,0,1,0,0,0,0,0
Ambiente familiar muito bom para passeio e lanche com a família e amigos.,1,0,0,0,0,0,0,0
Comida excelente e ambiente agradável.,1,0,1,0,0,0,0,0
"Excelente, muito bom  Super educado e prestativo o sr. Vinicius  Sobre a Música ambiente gostei da playlist  Parabéns!!",1,0,0,0,0,0,0,1
"Ambiente agradável, bom para conversar com amigos",1,0,0,0,0,0,0,0
"Ambiente super agradável, música excelente.",1,0,0,0,0,0,0,0
"Excelente cafeteria, ambiente confortável, limpo e com uma culinária excelente.",1,1,1,0,0,0,0,0
Ambiente fantástico e familiar... super recomendo,1,0,0,1,0,0,0,0
"É conectado à uma hamburgueria artesanal, o que permite que você peça seu sanduíche a partir do bar.",0,0,0,0,0,1,0,0
Familiar ambiente,1,0,0,0,0,0,0,0
"Ótimo local, ambiente familiar.",1,0,0,1,0,0,0,0
"Bem localizado, ambiente agradável e cardápio com opções variadas",1,0,1,0,1,0,0,0
"Ambiente agradável, simples, mas OK. O serviço é muito bom e rápido.",1,0,0,0,0,0,0,1
Ambiente agradável e excelente atendimento!,1,0,0,0,0,0,0,1
"Ambiente agradável para almoços e comemorações, comida saborosa e atendimento excelente pelo garçom Izaquiel.",1,0,1,0,0,0,0,1
"Ambiente muito bom, atendimento rápido e eficiente pelo garçom Franklin e comida excelente.",1,0,1,0,0,0,0,1
"Ótimo ambiente, comida bem saborosa, porém há pontos a serem melhorados, como por exemplo: o pedido de outras mesas foram servidos mais rápido que a nossa e ao final, a nossa embalagem para viagens foi trocada e só percebemos quando chegamos em casa!",1,0,1,0,0,0,0,1
"Fora que os artistas fazem um pequeno show maravilhoso, entretendo toda a família.",1,0,0,0,0,0,0,0
Ambiente  agradabilíssimo e com música ao vivo final de semana.,1,0,0,0,0,0,0,0
Ambiente e comida top,1,0,1,0,0,0,0,0
"É também um ambiente acolhedor, com excelente atenção à mesa.",1,0,0,0,0,0,0,1
"Ótimo lugar, ambiente aconchegante, com funcionários atenciosos, tempestividade dos pedidos,  e preços justos,",1,0,1,1,0,0,1,1
Churras de qualidade e bebidas geladinhas ótimo ambiente família,1,1,1,0,0,0,0,0
Ambiente familiar e comida saborosa,1,0,1,0,0,0,0,0
"Gostei muito, ambiente super ventilado, comidas deliciosas, boa música, atendentes super educados",1,0,1,0,0,0,0,1
"Ambiente maravilhoso e atendimento nota 10 pelo garçom Izaquiel, muito atencioso e solicito.",1,0,0,0,0,0,0,1
Ambiente família e bem climatizado.,1,0,0,0,0,0,0,0
Ambiente agradável,1,0,0,0,0,0,0,0
Ótimo local,0,0,0,1,0,0,0,0
"Tradicional, ambiente agradável, e ÚNICO a VENDER um FILÉ ALTO.",1,0,1,0,0,0,0,0
"Ambiente aconchegante, ótimo atendimento, cardápio variado e excelente qualidade.",1,0,1,0,0,0,0,1
"Se deseja conhecer um ótimo ambiente para saborear ótimos pratos, o Banzeiro deve fazer parte do seu roteiro.",1,0,1,0,0,0,0,0
Excelente local!,0,0,0,1,0,0,0,0
Excelente música!,1,0,0,0,0,0,0,0
O local oferece um ambiente agradável para reunir família e amigos....?,1,0,0,0,0,0,0,0
"Bom local para café da tarde e lanches, boa localização, tem estacionamento, bom atendimento, tem ambiente térreo e mezanino, preços ok,",1,0,1,0,1,0,1,1
Ótimo ambiente e comida,1,0,1,0,0,0,0,0
Sempre com música boa.,1,0,0,0,0,0,0,0
Ótimo tudo muito  gostoso,0,0,1,1,0,0,0,0
Atendimento ótimo / brinquedos internos e externos /cardápio pra almoço e jantar á qualquer dia e hora / rodízio de pizza ótimo .,1,0,1,0,0,0,0,1
"Boa comida, bom ambiente, excelente atendimento.",1,0,1,0,0,0,0,1
O atendimento é excelente e o ambiente animadíssimo!!!,1,0,0,0,0,0,0,1
"Muito bom ,o dono muito prestativo sempre com seus clientes.",0,0,0,0,0,0,0,1
"Ambiente super agradável, atendimento de primeira, comida deliciosa e preço muito justo!",1,0,1,0,0,0,1,1
"Ótimo atendimento desde a entrada, do garçon Erick ... Mamma mia casa de rodízios está de parabéns, ambiente muito agradável ?",1,0,1,0,0,0,0,1
"Ambiente tranquilo, música boa e um ótimo atendimento.",1,0,1,0,0,0,0,1
"Variedades de pratos e sobremesas, espaço aconchegante e confortável e preços moderados.",1,0,1,0,0,0,1,0
Obrigado  Excelente ambiente!,1,0,0,0,0,0,0,0
"Ambiente bonito,boa comida,presta um bom serviço... Problema é horário... Estava lá numa quinta feira as 22:30 estavam empilhando cadeiras e desligaram o ar condicionado tipo: VAI EMBORA!!!",1,0,1,0,0,0,0,1
"Restaurante com ambiente agradável, cardápio variado para todos os gostos.",1,0,1,0,0,0,0,0
Ambiente  familiar pizza muito gostosa atendimento de excelência  estão de parabéns,1,0,1,0,0,0,0,1
Pato no tucupi top...!,0,0,1,0,0,0,0,0
Ambiente amplo e música muito agradável.,1,0,0,0,0,0,0,0
"Muito bom, pratos bem executados, saborosos, atendimento muito bom, decoração agradável, um ponto de observação do meu ponto de vista, foi para a sobremesa, pedi um creme de cupuaçu, tá veio o creme propriamente dito, mas sem nenhuma decoração, uma taça com o creme, só....Mais",1,0,1,0,0,0,0,1
Ambiente agradável com a melhor carne de sol de Manaus.,1,0,1,0,0,0,0,0
"Ambiente agradável,pratos deliciosos.",1,0,1,0,0,0,0,0
"Pizza boa ambiente climatizado, preço razoável porém, um local bastava barulhento as vez é impossível conversar lá.",1,0,1,0,0,0,1,0
comida deliciosa...ambiente agradavel e charmoso...bem localizado.,1,0,1,0,1,0,0,0
"Ambiente agradável, comida de boa qualidade, champanhe com temperatura ideal, atendimento excelente, recomendamos para quem desejar degustar o melhor da comida regional amazonense.",1,0,1,0,0,0,0,1
"Cerveja gelada, tira-gostos muito bom, ótimo ambiente e atendimento bem realizado.",1,1,1,0,0,0,0,1
"Um pedacinho de Minas Gerais no coração do Parque Dez, ambiente aconchegante com deliciosos e variados pratos e um atendimento de excelência.",1,0,1,0,0,0,0,1
"Incrível, ótimo ambiente e ótima comida.",1,0,1,0,0,0,0,0
"Ambiente agradável, opções saborosas no cardápio!",1,0,1,0,0,0,0,0
Ambiente muito legal.,1,0,0,0,0,0,0,0
Música boa e comida maravilhosa,1,0,1,0,0,0,0,0
"O ambiente é um casarão antigo do ciclo da borracha, com a vista pro poético Teatro Amazonas.",1,0,0,0,0,0,0,0
"Ambiente bacana, atendimento bom, porém as porções sao pequenas.",1,0,1,0,0,0,0,1
O rolinho primavera foi a melhor parte  da degustação.,0,0,1,0,0,0,0,0
Boa música e localização.,1,0,0,0,1,0,0,0
"Carne deliciosa, ambiente muito bom, e tem um playground maravilhoso para as crianças brincarem, acho que é o melhor de Manaus para famílias",1,0,1,1,0,0,0,0
Música excelente,1,0,0,0,0,0,0,0
O espaço bem iluminado e com bom espaço entre as mesas permite conversar em tom normal de voz.,1,0,0,0,0,0,0,0
Ótimo ambiente para saborear os peixes da nossa região.,1,0,0,0,0,0,0,0
"Ambiente sensacional, atendimento excelente.",1,0,0,0,0,0,0,1
"Carnes excelentes, atendimento muito, tem espaço kids (só que fica no andar de baixo do restaurante, próximo a garagem), muito caro o valor.",1,0,1,0,0,0,1,1
"Ambiente agradável e atendimento cordial, ja os preços são muito caro.",1,0,0,0,0,0,1,1
"Muito bom, ótimo ambiente.",1,0,0,0,0,0,0,0
"Nossa extraordinário a atendente super atenciosa ela está de parabéns, não faz distinção de cor ou vestimenta ?????????",0,0,0,0,0,0,0,1
"Comida: pirarucu, camarão boa viagem, saborosos, sobremesa maravilhosa.",0,0,1,0,0,0,0,0
"Lugar tranquilo sem muita poluição sonora ótima comida e bem divido, tem até um lugar pra crianças pequenas.",1,0,1,0,0,0,0,0
"O ambiente ornamentado de peças interessantes, uma canoa na parede.",1,0,0,0,0,0,0,0
"EXCELENTE ambiente,  serviço de salão ótimo, porém acredito que por motivo da quantidade de pessoas a serem servidas ao mesmo tempo, salão lotado, com o isso palato não  difunde de alguns restaurantes comuns.",1,0,0,0,0,0,0,1
A Hamburguela foi uma das experiências mais fantásticas em relação tanto ao atendimento quanto a comida.,0,0,1,0,0,0,0,1
Excelente atendimento!,0,0,0,0,0,0,0,1
"A primeira vez de muitas que virão,virei fã.",0,0,0,1,0,0,0,0
"Lugar agradável, ótimo atendimento, cardápios deliciosos.",1,0,1,0,0,0,0,1
Atendimento muito bom.,0,0,0,0,0,0,0,1
"Gostamos muito, comida muito saborosa, ambiente ótimo para almoçar com os colegas de trabalho, excelente atendimento do Phelipe, muito educado e atencioso.",1,0,1,0,0,0,0,1
Atendimento maravilhoso pelo Ricardo José.,0,0,0,0,0,0,0,1
Atendimento otimo comida  da melhor qualidade,0,0,1,0,0,0,0,1
Atendimento excelente do Rodrigo Uchoa e comida como sempre deliciosa.,0,0,1,0,0,0,0,1
Atendimento incrível e comida extremamente saborosa.,0,0,1,0,0,0,0,1
Super maravilhoso,0,0,0,1,0,0,0,0
"Excelentes comidas, e bom atendimento.",0,0,1,0,0,0,0,1
"Excelente atendimento, boa carta de vinhos, pratos preparados sob a batuta do chef Felipe.",0,1,0,0,0,0,0,1
"Minha noiva e eu somos clientes fiéis, mas antes de falar o que é bom, ressalto o único defeito da casa: a demora na entrega da conta que já demorou 15 minutos (uma única vez dentre várias).",0,0,0,0,0,0,0,1
Comida boa e bom atendimento,0,0,1,0,0,0,0,1
"Ótimo ambiente, com lugar para deixar as crianças que se divertiram bastante, atendimento excelente garçom Cícero, comidas deliciosas... Experiência ótima",1,0,1,1,0,0,0,1
Comida boa e funcionários muito educados,0,0,1,0,0,0,0,1
"Cortes maravilhosos, atendimento top!!",0,0,1,0,0,0,0,1
"Atendimento muito simpático das meninas, ótima localização, limpinho ,  bonito e preço bem honesto.. E mais :  caipirinha de cachaça de jambu, melaço de cana de açucar e algum outro ingrediente local (não lembro o nome... a memoria se apagou de tão forte que era...Mais",1,1,0,0,1,0,1,1
Um lugar para apreciar um delicioso sanduíche amazônico...,0,0,1,0,0,0,0,0
Muito boa a comida e atendimento excelente do Braian ?,0,0,1,0,0,0,0,1
"Atendimento perfeito, suco muito bom, filé estupendo.",0,1,1,0,0,0,0,1
"Phelipe , atendimento show de bola , maravilhoso",0,0,0,0,0,0,0,1
"Comida boa prato feito acessível, a última vez que fui no local achei a farofa carregada no sal acredita que foi apenas um erro mas é bom informar pois isso deve ser endentificado antes de servir ao cliente unidade do shopping Manauara.",0,0,1,0,0,0,0,0
Atendimento ótimo e comida boa tb.,0,0,0,0,0,0,0,1
Preços acessíveis.,0,0,0,0,0,0,1,0
Porém com preços altos.,0,0,0,0,0,0,1,0
funcionários bem atenciosos.,0,0,0,0,0,0,0,1
"Maravilhoso atendimento , garçom Vinicius, muito gentil, super atencioso e prestativo.",0,0,0,0,0,0,0,1
"Um ótimo local, as comidas veem quentinhas, muito saborosas... atendimento maravilhoso",1,0,1,0,0,0,0,1
"Foi ótimo, atendimento maravilhoso",0,0,0,0,0,0,0,1
"a mais famosa picanha no bafo de manaus, com otimo ambiente, otimo atendimento e claro, picanha gostosa e suculenta",1,0,1,0,0,0,0,1
Lugar agradável e excelente atendimento.,0,0,0,1,0,0,0,1
Atendimento impecável e funcionários mega atenciosos.,0,0,0,0,0,0,0,1
Uma experiência maravilhosa pra quem deseja conhecer um pouco da cozinha mexicana.,0,0,1,0,0,0,0,0
"Restaurante aconchegante e a carne em um nível inigualável, proprietários muito atenciosos e cordiais",1,0,1,0,0,0,0,1
Atendimento impecável.,0,0,0,0,0,0,0,1
já frequento algum tempo e sempre fui bem atendido e sempre delicie as comidas que lá servem tudo da melhor qualidade,0,0,1,0,0,0,0,1
"Tivemos no domingo em um almoço de família e como sempre a melhor carne de sol, preço em conta e o melhor atendimento do início ao fim.",0,0,1,0,0,0,1,1
Ótimo atendimento excelente comidas de ótima qualidade.,0,0,1,0,0,0,0,1
Garçons incríveis.,0,0,0,0,0,0,0,1
Tudo uma delícia...ótimo atendimento,0,0,1,0,0,0,0,1
"O restaurante conta com comidas típicas da cidade, é um local confortável de se estar, a comida é excelente, atendimento maravilhoso e preços acessíveis.",1,0,1,0,0,0,1,1
"Espaço legal, atendimento bom.",1,0,0,0,0,0,0,1
"O ambiente de fino e bom gosto com atendimento digno de um restaurante 5 ( cinco) estrelas, nao poderia deixa de agradecer...Mais",1,0,0,0,0,0,0,1
"Restaurante típico da cozinha amazonense, adoramos o peixe com arroz de tucumã e pure de macaxeira.",0,0,1,0,0,0,0,0
Ótimo atendimento.,0,0,0,0,0,0,0,1
"Comida saborosa, bom atendimento e preço acessível.",0,0,1,0,0,0,1,1
Bom atendimento e comida deliciosa!,0,0,1,0,0,0,0,1
"Atendimento excelente, todos foram muito prestativos e gentis.",0,0,0,0,0,0,0,1
Super indico para pessoas que estão vindo a Manaus pela primeira vez.,0,0,0,1,0,0,0,0
"Excelente atendimento, local limpo, clareza e paciência para explicar o prato, preço dentro do valor de mercado.",1,0,0,0,0,0,1,1
"Ótimo atendimento, coisas deliciosas.",0,0,1,0,0,0,0,1
"Comida de boa qualidade, ótimo atendimento ambiente muito agradável!",1,0,1,0,0,0,0,1
"Muito bem localizado, escondidinho ao lado do Teatro com uma vista muito bacana e a comida tradicional de primeira qualidade e atendimento primoroso.",1,0,1,0,1,0,0,1
"O atendimento maravilhoso pelo garçom Ricardo José ,foi uma experiência ótima pratos maravilhos ,ambiente aconchegante...",1,0,1,0,0,0,0,1
Adalberto Blanca foi uma ótima pessoa,0,0,0,0,0,0,0,1
"Sair do trabalho na hora do almoço para comer neste local é impossível, atendimento está altamente perdido, não sabem quem atendem por primeiro, não há estrutura para atender o salão cheio... É impressionante como em Manaus não se consegue manter um nível mínimo de atendimento!!!",0,0,0,0,0,0,0,1
"O clima é super agradável, recomendo tanto pra encontros em família ou a dois.",1,0,0,1,0,0,0,0
Único problema é o barulho.,1,0,0,0,0,0,0,0
"Ótimo ambiente, ótimo atendimento, mas quando começa a ter bastantes clientes o atendimento cai um pouco.",1,0,0,0,0,0,0,1
Excelente pratos e preços atrativos,0,0,1,0,0,0,1,0
"Lugar agradável, Gastronomia excelente...",0,0,1,1,0,0,0,0
"Muito bom atendimento, garçons muitos educados gostei de verdade.",0,0,0,0,0,0,0,1
"Estão de parabéns, além de um atendimento excelente pelo garçom Filipe Farias e ambiente agradável, os pratos com camarão são mravilhosos, e recomendo pedirem a torta trufada.",0,0,1,0,0,0,0,1
"Fomos em grupo de pais, com as crianças (média de 2 anos) e sentamos nas mesas próximas ao espaço kids, super agradável e aconchegante.",1,0,0,0,0,0,0,0
Super indico!,0,0,0,1,0,0,0,0
"Muito bom, comida boa e ótimo atendimento",0,0,1,0,0,0,0,1
Se gosta de experimentar drinks diferentes e muito bem feitos esse é o lugar.,0,1,0,0,0,0,0,0
Muito bom atendimento excelente.,0,0,0,0,0,0,0,1
"Ambiente confortável, pratos saborosos mas eventualmente o preparo pode demorar em dias de grande procura.",1,0,1,0,0,0,0,1
"Atendimento excelente, variedade de sabores, ambiente agradável ?",1,0,1,0,0,0,0,1
"Musica boa, clinária regional maravilhosa, atendimento excelente!!!",1,0,1,0,0,0,0,1
"Ate que o atendimento é razoavel, mas se esta a procura de coisa melhor, este nao seria o lugar  qual podes ficar por um bom tempo.",0,0,0,0,0,0,0,1
"Recomendo, muito legal, a diversão sensacional...",0,0,0,1,0,0,0,0
Atendimento rápido com qualidade e muito bom os pratos oferecidos,0,0,1,0,0,0,0,1
Bom atendimento.,0,0,0,0,0,0,0,1
Excelente atendimento.,0,0,0,0,0,0,0,1
"Açaí delicioso, atendimento muito bom!",0,0,1,0,0,0,0,1
"Ótimo atendimento, mas a qualidade da pizza no rodízio e das batatas fritas passam longe.",0,0,1,0,0,0,0,1
"Atendimento muito bom, Jardel rapaz bem simpático!",0,0,0,0,0,0,0,1
"Um lugar maravilhoso, restaurante  com ótimo atendimento  e com ótimo cardápio  e pode-se desfrutar da natureza.",1,0,1,1,0,0,0,1
"Atendimento do Marcos e Rodrigo Uchoa ótimos, melhores garçons.",0,0,0,0,0,0,0,1
Ambiente confortável com atendimento de primeira e comida excelente.,1,0,1,0,0,0,0,1
"Ótimo atendimento, não parava de comer.kkkk",0,0,0,0,0,0,0,1
"Comida farta e saborosa, preços ótimos, atendimento satisfatório, ambiente familiar.",1,0,1,0,0,0,1,1
Cardápio com preços muito honesto  Vale conferir o brigadeiro de peixe Não esquecer de curtir um SUP!!,1,0,1,0,0,0,1,0
"Fomos super bem atendidos pelo Roberto, excelente garçom, muito cuidadoso com todos.",0,0,0,0,0,0,0,1
Péssimo atendimento.,0,0,0,0,0,0,0,1
"Lugar Ideal Pra Quem Procura Um bom Atendimento, Boa Comida E Excelente Ambiente.",1,0,1,0,0,0,0,1
"super indico, crianças até 22:00 hrs, com se responsáveis ??",0,0,0,0,0,0,0,1
Garçom Senna super atencioso,0,0,0,0,0,0,0,1
"Fui atendido, sem absolutamente  nenhuma cerimônia, nenhum simples pedido de desculpa.",0,0,0,0,0,0,0,1
O menu é incrível e o atendimento perfeito.,0,0,1,0,0,0,0,1
"Lugar charmoso e aconchegante, comida deliciosa e ótimo atendimento.",1,0,1,0,0,0,0,1
"Atendimento excelente, música mpb ao vivo e  a refeição deliciosa",1,0,1,0,0,0,0,1
Atendimento rápido e preço camarada,0,0,0,0,0,0,1,1
Excelente restaurante... atendimento ótimo,0,0,0,1,0,0,0,1
"Garçom celso, parabéns pelo seu atendimento super da hora top de mas parabéns",0,0,0,0,0,0,0,1
"Custa em torno de 250,00, comem 5 ou seis adultos famintos.",0,0,0,0,0,1,0,0
"Ambiente agradável, comida otima e atendimento excelente.",1,0,1,0,0,0,0,1
Coisas muito caras.,0,0,0,0,0,0,1,0
Excelente atendimento,0,0,0,0,0,0,0,1
"Atendimento muito bom, e sempre fazem promoções muito boas em termos de custo e benefício.",0,0,0,0,0,0,1,1
Qualidade e bons preços,0,0,0,0,0,0,1,0
"Dica de prato: matrinxã recheado é sensacional e de sobremesa creme de cupuaçu, que é muito bom também.",0,0,1,0,0,0,0,0
Excelente atendimento!,0,0,0,0,0,0,0,1
Excelente atendimento,0,0,0,0,0,0,0,1
O serviço é meio do tipo antigo e lento.,0,0,0,0,0,0,0,1
"Comida deliciosa, atendimento muito bom e preço razoavelmente justo.",0,0,1,0,0,0,1,1
"No Banzeiro encontramos excelente gastronomia brasileira e regional, com pratos elaborados, criativos e deliciosos.",0,0,1,0,0,0,0,0
Bom restaurante e ótimo atendimento do garçom Senna.,0,0,0,1,0,0,0,1
"Um excelente atendimento, clima agradável e o ambiente bastante adorável, fomos recepcionados da melhor maneira pela atendente Marcela, sempre sorrindo, sendo gentil comigo e meus amigos,mostrando as melhores pedidas e melhores bebidas.",1,1,0,0,0,0,0,1
"Ótimo menu, excelente atendimento, preço justo.",0,0,1,0,0,0,1,1
Ótimo excelente lugar agradável Boa comida nota 10,0,0,1,1,0,0,0,0
"Gosto muito de lá, localcalmo, ambiente rústico, peixes bem preparados, um caldinho gostoso e preços módicos",1,0,1,0,0,0,1,0
Atendentes simpáticas.,0,0,0,0,0,0,0,1
"Ketherin  atendimento excelente, porém fica a sugestão que os bolinhos e a macaxeiras sejam frito na hora que o cliente fazer o pedido",0,0,1,0,0,0,0,1
Ótimo atendimento e um dos melhores locais em Manaus para comer doces e salgados sem arrependimentos!,0,0,1,0,0,0,0,1
Sanduíche maravilhoso e lugar muito agradável,0,0,1,1,0,0,0,0
"Boa qualidade, preço bom pra rodízio e bom atendimento",0,0,1,0,0,0,1,1
"Excelente atendimento do Rafael Viera Ambiente bonito, musica prazerosa.",1,0,0,0,0,0,0,1
Muito bom... Ótimo atendimento...,0,0,0,0,0,0,0,1
"Excelente restaurante, atendimento muito bom e preços acessíveis no cardápio!",0,0,0,1,0,0,1,1
Muito bom atendimento do garçom Fernando e ótima comida!!!,0,0,1,0,0,0,0,1
"Com um excelente atendimento, boa acomodação e uma comida maravilhosa!",1,0,1,0,0,0,0,1
"Atendimento rápido, várias opções no cardapio, tradionalmente bom em carnes, pedir com atenção!",0,0,1,0,0,0,0,1
"Ótimo lugar para comer bem, com qualidade e bom atendimento.",0,0,1,0,0,0,0,1
"Local e músicas muito bom, super bem atendida mas a pizza é muito ruim.",1,0,1,0,0,0,0,1
"Eles tinham 6 cozinheiros de linha visíveis @ todos os tempos, as mesas eram limpas rapidamente e ninguém parecia encontrar garçons difíceis de encontrar.",1,0,0,0,0,0,0,1
Atendimento de altíssima qualidade.,0,0,0,0,0,0,0,1
"Boa qualidade da comida e bom atendimento, porém os preços são altos.",0,0,1,0,0,0,1,1
"A comida é muito boa, atendimento muito bom e local muito bem decorado, com bom gosto.",1,0,1,0,0,0,0,1
"Saborosa, criativa, lindamente servida (gourmet) e em quantidade relativamemte generosa.",0,0,1,0,0,0,0,0
"Nos atendeu sa melhor forma, me serviu um peixe que eu...Mais",0,0,0,0,0,0,0,1
": Tem uma parte com mesas menores porém fica no sol embaixo de uma estrutura linda de vidro, a noite deve ser bem legal.",1,0,0,0,0,0,0,0
"Horrível o tempo de espera para RETIRADA do pedido (sendo que era um pedido frio), ceviche parecia uma sopa, só “caldo” e o temaki já foi maior, agora é mini temaki.",0,0,1,0,0,0,0,1
"Ótimo atendimento, ambiente familiar agradável, fomos mt bem recebidos pelo Sheldon, parabéns, otimo trabalho",1,0,0,0,0,0,0,1
O restaurante é excelente com um atendimento digno de reverência.,0,0,0,1,0,0,0,1
"Atendimento excelente,e comida nota 1000",0,0,1,0,0,0,0,1
Excelente atendimento do Emanuel Carioca !,0,0,0,0,0,0,0,1
Muito bom picanha de primeira qualidade facil acesso climatizado otimo mesmo pra todas as horas bom de mais,1,0,1,0,0,0,0,0
"Excelente atendimento é maravilhoso acompanhamento , e ótimas sugestões para nosso momento entre Irmãs.",0,0,1,0,0,0,0,1
Bom atendimento dos garçãos.,0,0,0,0,0,0,0,1
"Muito bom, recomendo para um passeio diferente em família, boas opções gastronômicas é um flutuante à beira do rio onde vc pega uma pequena embarcação para chegar até ela, mas é super seguro.",1,0,0,0,0,0,0,0
Aperitivos de boa qualidade e bom atendimento.,0,0,1,0,0,0,0,1
"Pratos deliciosos, autênticos, com preços normais.",0,0,1,0,0,0,1,0
"Rodízio bom com boas opções tendo muitas das vezes que fui ao local, um atendimento consistente e pratos também, sendo deliciosos.",0,0,1,0,0,0,0,1
Atendimento excelente e preço super acessível,0,0,0,0,0,0,1,1
Excelente atendimento.,0,0,0,0,0,0,0,1
"Local lindíssimo, atendimento excelente, organizado e comida saborosa.",1,0,1,0,0,0,0,1
"Estava gostoso, atendimento bom e não deixou nada a desejar.",0,0,1,0,0,0,0,1
"Ótimo atendimento, ambiente limpo e playlist muito boa!",1,0,0,0,0,0,0,1
"Comi um escondidinho de carne seca maravilhoso além da variedade de comida nordestina no self service, sem contar o delicioso petit gateau que eles servem, simplesmente delicioso.",0,0,1,0,0,0,0,0
Atendimento excepcional.,0,0,0,0,0,0,0,1
Atendimento ruim.,0,0,0,0,0,0,0,1
"As vezes compro frango na brasa pra comer em casa, e, ultimamente não tive boas experiências como antes, acho que mudaram de cozinheiro ou de tempero, não sei, tá diferente mais não melhor como antes.",0,0,1,0,0,0,0,0
