sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
"sem dúvida é o melhor restaurant da cidad quando o assunto é churrasco , além da carn ser deliciosa , os acompanhanto são tão bon quanto .",0,0,1,1,0,0,0,0
"o buffet é maravilhoso , ma as opçõ de carn são pouca em relação ao alto preço que cobram .",0,0,1,0,0,0,1,0
"x cabloquino uma delicia , ambient gostoso , preço compatível .",1,0,1,0,0,0,1,0
"lugar tranquilo sem muita poluição sonora ótima comida e bem divido , tem até um lugar pra criança pequena .",1,0,1,0,0,0,0,0
"o buffet e o melhor tem tudo que gostamo , a maior variedad de buffet na fiorentina .",0,0,1,0,0,0,0,0
"restaurant de culinária portuguesa , de longa tradição em manau ( mai de 20 ano ) , o alentejo não decepciona ao amant de uma boa bacalhoada , em toda as sua mai diversa variedad .",0,0,1,1,0,0,0,0
péssimo só tem gent escrota principalment as garçonet e a gerent e a dona pq o dono é gent boa,0,0,0,0,0,0,0,1
"o restaurant já foi um pouco melhor , deixei de frequentar por vário motivo : atendimento caótico , precisa implorar para o garçom atend , a comida chega separada à mesa .. ou seja , primeiro vem a carn , dez minuto depoi o acompanhamento , sem contar na qualidad da comida , decaiu muito .",0,0,1,1,0,0,0,1
"opçõ de passeio de sup , mesa ao ar livr ou na área coberta , ameiii que aceitam cartõ , atendimento atencioso pela fabíola , foi uma boa experiência .",1,0,0,1,0,0,0,1
local excelent para criança brincarem,0,0,0,1,0,0,0,0
restaurant muito bom .. serv pizza e massa das.melhor qualidad .. preço tbm acessívei que cabe no seu bolso .,0,0,1,1,0,0,1,0
local tradicion de manau .,0,0,0,1,0,0,0,0
cardápio muito legal .. entrada de pastel de pato .. tambaqui muito show .. não achei preço excessivo .,0,0,1,0,0,0,1,0
uma grand variedad de cerveja importada e ótimo prato .,0,1,1,0,0,0,0,0
"lugar muito bom , o atendimento poderia receb uma atenção especi",0,0,0,1,0,0,0,1
comida boa preço mediano para o que ser e. garçom gnt boa que atendeu ... esqueci o nome.pq era meio diferent o nome dele mai gnt boa d mai .,0,0,1,0,0,0,1,1
excelent opção para.o cardápio de comida japonesa .,0,0,1,0,0,0,0,0
comida maravilhosa !,0,0,1,0,0,0,0,0
"caipirinha fort , happi hour muito bom , melhor custo benefício .",0,1,0,1,0,0,1,0
estiv no restaurant banzeiro e senti um certo clima melancólico .,1,0,0,0,0,0,0,0
"é bem divertido , ma poderia ter mai mesa na área externa",1,0,0,1,0,0,0,0
"excelent lugar , muito gostoso .",0,0,1,1,0,0,0,0
"pizza muito boa e massa macia , ambient agradável tambem familiar , pizza muito saborosa super recomendo",1,0,1,0,0,0,0,0
"na filial que fui , perto do estádio , há uma ala com ar condicionado e uma refrigerada soment por ventilador .",1,0,0,0,0,0,0,0
"pra quem procura uma experiência gastronômica completa , com boa música , comida deliciosa e ambient acolhedor recomendo muito .",1,0,1,0,0,0,0,0
"ambient agradável , serviço bom , comida deliciosa , porém a pizza é muito fina razão pela qual é bastant tostada .",1,0,1,0,0,0,0,1
ambient familiar pizza muito gostosa atendimento de excelência estão de parabén,1,0,1,0,0,0,0,1
"comida muito boa , atendimento excelent com um cardápio diversificado e ambient bem agradável , recomendável para família ou para um jantar romântico .",1,0,1,0,0,0,0,1
lugar incrível e comida boa,0,0,1,1,0,0,0,0
para os ribeirinho amazônico ‘ banzeiro ’ é a agitação da água feita pelo vento .,0,0,0,0,0,1,0,0
"restaurant sensacion , comida saborosa , ótimo atendimento por part de toda a equip , principalment do garçom izaquiel , atencioso e muito educado .",0,0,1,1,0,0,0,1
excelent restaurant com cardápio refinado e especiaria regionai .,0,0,1,1,0,0,0,0
"comida farta e saborosa , preço ótimo , atendimento satisfatório , ambient familiar .",1,0,1,0,0,0,1,1
"apesar de estar localizado em um shop , o coco bambu manau é um bom restaurant , porém verificamo alguma falha .",0,0,0,1,1,0,0,0
"preço normai , sem opçõ de cerveja artesan e com opçõ de petisco .",0,1,1,0,0,0,1,0
"lugar agradável , bom atendimento e comida deliciosa !",0,0,1,1,0,0,0,1
"ma o coco bambu manau é tudo que os outro dizem ser , ma de uma maneira simpl , ótimo atendimento , class internacion no prato servido de maneira singular .",0,0,1,0,0,0,0,1
"é um excelent lugar , recomendo demai , um lugar aconchegant e um atendimento impecável .",1,0,0,1,0,0,0,1
ponto negativo é o ar-condicionado interno que não refrigera o ambient .,1,0,0,0,0,0,0,0
uma ótima opção para conhec a gastronomia local .,0,0,1,0,0,0,0,0
"um restaurant bonito , super confortável e comida boa .",1,0,1,0,0,0,0,0
ambient agradável e amplo com uma bela vista do rio negro,1,0,0,0,0,0,0,0
"atendimento ótimo , caipirinha deliciosa e chopp gelado",0,1,0,0,0,0,0,1
"só queria que os cupon não tivessem data limit , sou client fiel ma também preciso manter a vida fitn rsr",0,0,0,0,0,1,0,0
boa experiência ...,0,0,0,1,0,0,0,0
"ótimo lugar , ambient climatizado , ótimo atendimento , boa localização , comida perfeita e bem apresentada e um ótimo açaí .",1,0,1,1,1,0,0,1
"ambient sensacion , atendimento incrível , comida tudo de bom e preço muito bom .",1,0,1,0,0,0,1,1
"nao pudemo ter uma experiência culinária completa , poi optamo pelo mnu do dia , que foi um pouco decepcionant .",0,0,1,0,0,0,0,0
"o cardápio é sofisticado , tipico também , contudo , variado , tem bon vinho e ... mai",0,1,1,0,0,0,0,0
"cozinha deliciosa e com prato bem preparado , tempero suav em sintonia com as recomendaçõ atuai do nutricionista .",0,0,1,0,0,0,0,0
"adorei a cachaça levanta pau mole , tradicion da região , gostei também da entrada joelho de boi , uma delicia , e um chopp muito gelado",0,1,1,0,0,0,0,0
"carn diversa , acompanhamento saboroso , e atendimento maravilhoso .",0,0,1,0,0,0,0,1
lugar agradável,0,0,0,1,0,0,0,0
"e ainda conta com uma área grand para as criança , se divertirem enquanto o pedido é finalizado .",1,0,0,0,0,0,0,0
"atendimento excelent , comida rápida e sabor maravilhoso .",0,0,1,0,0,0,0,1
lugar super agradável e pessoa bem educada pra no atend a começar da dona excelent pessoa .,0,0,0,1,0,0,0,1
"o atendimento é o diferenci , que no permit sentir como se estivessem em casa , rapidez e os garçom sempr bem cordial e atencioso , oferecendo o melhor serviço e claro a comida s igual",0,0,1,0,0,0,0,1
"bom atendimento , prato diferenciado e bom custo benefício .",0,0,1,0,0,0,1,1
entrada simpl que dá acesso ao lobbi com uma grand escada ( possuem elevador ) em cima o salão bonito e com vista privilegiada do teatro amazona .,0,0,1,0,1,0,0,0
"comida bem servida , no ponto certo .",0,0,1,0,0,0,0,0
"topper ambient agradável , musica boa .",1,0,0,0,0,0,0,0
restaurant com ambient agradável e comida excelent !,1,0,1,0,0,0,0,0
"comida deliciosa , sem duvida a melhor da cidad ma o mai impressionant é o atendimento excepcion ! ?",0,0,1,0,0,0,0,1
atendimento muito bom pelo garçon senna e bruno e o gerent guerra .,0,0,0,0,0,0,0,1
"muito agradável , e a comida deliciosa , com um preço acessível de r $ 15,00 a r $ 30,00",0,0,1,0,0,0,1,0
ambient e comida top,1,0,1,0,0,0,0,0
"excelent atendimento do garçom edson , prato coco bambu muito bem servido e cremoso como prometido .",0,0,0,0,0,0,0,1
"ótimo localização , possui estacionamento proporcion ao assento disponívei , local com ar-condicionado , atendimento eficient , café variado , cardápio region , banheiro e o ambient é confortável e bem decorado .",1,1,1,0,1,0,0,1
"horrível o tempo de espera para retirada do pedido ( sendo que era um pedido frio ) , cevich parecia uma sopa , só “ caldo ” e o temaki já foi maior , agora é mini temaki .",0,0,1,0,0,0,0,1
restaurant cheio ma não deixa a desejar no atendimento e na qualidad do prato !,1,0,1,0,0,0,0,1
"o único restaurant que fui , quê durant a pandemia , respeita o distanciamento .",0,0,0,1,0,0,0,0
"ótimo restaurant , boa pedida para confraternizaçõ .",0,0,0,1,0,0,0,0
comida extremament boa e ótimo atendimento .,0,0,1,0,0,0,0,1
comemo no banzeiro um tambaqui maravilhoso .,0,0,1,0,0,0,0,0
melhor t-bone da cidad .,0,0,1,0,0,0,0,0
é uma peixaria muito gostosa ma o atendimento é péssimo .,0,0,0,1,0,0,0,1
"a comida estava muito boa , o atendimento foi excelent e o lugar muito agradável",0,0,1,1,0,0,0,1
peix delicioso .,0,0,1,0,0,0,0,0
rodízio com preço justo .,0,0,0,0,0,0,1,0
preço bem diferent do restaurant de são paulo .,0,0,0,0,0,0,1,0
"lugar agradável , comida deliciosa , atendimento de primeira ( recomendo procurar o marcelo ou gabriel ) , preço razoável .",0,0,1,1,0,0,1,1
"o serviço é de alta qualidad , os petisco atendem a todo os gosto e o som ambient proporciona encontro agradávei .",1,0,1,0,0,0,0,1
ótimo local para descontrair com os amigo,0,0,0,1,0,0,0,0
"falando em atendimento , a colabora daniel muito educada , gentil , atenciosa e inteligent , parabén a casa , ao dono e colaborador que fazem um excelent trabalho .",0,0,0,0,0,0,0,1
"atendimento muito bom , garçon atencioso , jailton muito bom .",0,0,0,0,0,0,0,1
"tem cachaça de tudo quanto é qualidad , cerveja exótica , tipo de açaí , uma comida bem legai e muita coisa importada .",0,1,1,0,0,0,0,0
"recomendo o café mocha , que além de barato estava delicioso !",0,1,0,0,0,0,1,0
"comida mai ou meno pro preço que é cobrado , na padaria o café region é bem melhor .",0,0,1,0,0,0,1,0
atendimento bom ma deu uma caida na qualidad da comida .ruim,0,0,1,0,0,0,0,1
"ambient aconchegant , atendimento excelent , comida maravilhosa .",1,0,1,0,0,0,0,1
"boa comida , em horario de pico de almoco super lotado , por volta as 11 hora é mai tranquilo , ja experimentei os doi horario .",0,0,1,0,0,0,0,0
"boa comida , bom preço .",0,0,1,0,0,0,1,0
"fomo bem atendido por uma funcionaria novata , porem muito atenta , totalment diferent do desatento veterano",0,0,0,0,0,0,0,1
atendimento maravilhoso,0,0,0,0,0,0,0,1
boa comida e ambient agradável .,1,0,1,0,0,0,0,0
"só deveria ser mai em conta as comida , o lazer a piscina tudo de bom.afin família é tudo e quando se tem criança aí sai bem caro mesmo , kkk tudo de bom o maia ! ! !",1,0,0,0,0,0,1,0
"ambient escuro , como se você estivess num pub .",1,0,0,0,0,0,0,0
"a carn de sol , sem gosto e as posta fina demai ; maiones horrível , baião sem tempero .",0,0,1,0,0,0,0,0
"é um restaurant de alto padrão , então os preço são um pouco salgado e os prato servem até dua pessoa .",0,0,1,1,0,0,1,0
gostaria de registar o ótimo atendimento e orientação do prato servido .,0,0,1,0,0,0,0,1
comida ótima e atendimento melhor ainda é ambient agradável .,1,0,1,0,0,0,0,1
"prato muito saboroso , boa porçõ e preço justo ! ! !",0,0,1,0,0,0,1,0
"para um jantar mai íntimo ou alguém que busca só um ambient mai calmo e comida muito boa , eu não recomendaria .",1,0,1,1,0,0,0,0
o kilomania sabe muito bem representar sua culinaria local com est excelent dom .,0,0,1,0,0,0,0,0
"preço justo , comida muito boa !",0,0,1,0,0,0,1,0
restaurant muito bom para levar a família .,0,0,0,1,0,0,0,0
"comida boa e bem servida , bom serviço , boa música , tranquilo .",1,0,1,0,0,0,0,1
atenção no atendimento diant do meu grand nível de exigência .,0,0,0,0,0,0,0,1
"comida de boa qualidad , bom custo benefício .",0,0,1,0,0,0,1,0
"bom custo benefíco , ótima brinquedoteca , banda de tambaqui muito boa , entradinha de caldo de peix cortesia",1,0,1,0,0,0,1,0
ótimo restaurant !,0,0,0,1,0,0,0,0
muito bom .m faltou investir ms na limpeza .. ms recomendo a todo .. bom e barato,1,0,0,0,0,0,1,0
lugar bem agradável com uma variedad muito grand de prato com fruto do mar todo bem servido e o atendimento satisfatório .,0,0,1,1,0,0,0,1
buffet livr com uma grand variedad de prato regionai .,0,0,1,0,0,0,0,0
lugar muito aconchegant familiar sem falar do prato delicioso,1,0,1,0,0,0,0,0
lugar agradável,0,0,0,1,0,0,0,0
"ambient reformado , salão refrigerado , bom espaço e muita mesa faz do bom prato uma boa pedida para um almoço de negócio ou com amigo , o serviço é correto e ágil , a comida e simpl porem muito boa especialment a carn de sol , cerveja bem gelada ... mai",1,1,1,0,0,0,0,1
"estacionamento amplo , atendimento exclusivo , comida adorável e o preço acessível !",0,0,1,0,1,0,1,1
"local bem simpl , preço acessível , a música ao vivo é sembr bacana independent se vc odeia o estilo q estiv tocando , não me pergunt que mágica é essa , ma a diversão é garantida",1,0,0,1,0,0,1,0
comida saborosa !,0,0,1,0,0,0,0,0
só o pirarucu que eu pedi que estava mto seco .,0,0,1,0,0,0,0,0
a qualidad caiu bastant do último ano .,0,0,0,1,0,0,0,0
ótimo trabalho,0,0,0,1,0,0,0,0
ambient aconchegant e bom atendimento .,1,0,0,0,0,0,0,1
muito bom palito de tapioca delicioso churro cabloco incrível salgado e doce caipirinha de pingass jambu especi,0,1,1,0,0,0,0,0
"tudo organizado , café region maravilhoso",0,1,0,1,0,0,0,0
péssima experiência .,0,0,0,1,0,0,0,0
porém o preço esta um pouco alto !,0,0,0,0,0,0,1,0
o banzeiro tem uma cozinha variada e combina de forma criativa os ingredient regionai com preparo esmerado e apresentaçõ charmosa .,0,0,1,0,0,0,0,0
"comida boa , ambient agradável , garçon solícito .",1,0,1,0,0,0,0,1
"atendimento muito bom , ambient confortável , rodízio bem servido , entrada gostosa , acompanhamento saboroso e sobremesa gostosa .",1,0,1,0,0,0,0,1
"costumamo frequentar ess restauant , quas todo os sábado , e no sentimo muito satisfeito com o atendimento de primeira e uma saborosa comida , principalment porqu a especialidad dele é peix .",0,0,1,0,0,0,0,0
"o banzeiro é um restaurant mai sofisticado , com ar condicionado , bom atendimento , boa bebida e um variado cardápio de comida regionai .",1,1,1,1,0,0,0,1
"atendimento de alto nível , ambient famíliar , massa delíciosa , drink maravilhoso .",1,1,1,0,0,0,0,1
"lá você degusta os principai peix regionai como tambaqui ou o pirarucu , ma com uma grand diferença da outra peixaria tradicionai , a apresentação , os tempero utilizado , deixando ... mai",0,0,1,0,0,0,0,0
local muito agradavel pizza deliciosa otimo atendimento recomendo o est restaurant,0,0,1,1,0,0,0,1
"excelent atendimento , carta de vinho com ótimo custo benefício , peix e tudo muito saboroso .",0,1,1,0,0,0,1,1
"cachaçaria situada dentro do shop manauara , com ambient agradável típico de boteco , com opçõ de prato e porçõ regionai .",1,0,1,0,0,0,0,0
"excelent local para passeio com a família , oferec refeiço regionai , custo acima , ma vale a pena .",0,0,1,1,0,0,1,0
"precisa aumentar a quantidad de banheiro , restant show",1,0,0,0,0,0,0,0
"lugar agradável pra frequentar com os amigo , bom preço",0,0,0,1,0,0,1,0
"a cachaçaria do dedé fica dentro do shop manauara , por isso não achei o local muito atrativo muito apertado as mesa muito junta ( muito fechado para o meu gosto ) ma a comida é ótima comi um tipo mexido com carn arroz e feijão que estava ... mai",1,0,1,0,1,0,0,0
"nunca decepciona , atendimento impecável e comida deliciosa",0,0,1,0,0,0,0,1
os prato regionai bem elaborado .,0,0,1,0,0,0,0,0
restaurant tradicion de sabor regionai muito bem frequentado e localizado em zona nobr da capit amazonens .,0,0,1,1,0,0,0,0
bar tradicion do centro da cidad .,0,0,0,1,0,0,0,0
"boa comida e atendimento , mai ainda falta encanto",0,0,1,0,0,0,0,1
garçom jeilson mto atencioso .,0,0,0,0,0,0,0,1
ótimo atendimento e bon prato .,0,0,1,0,0,0,0,1
"ambient inform , cerveja gelada , cozinha portuguesa .",1,1,1,0,0,0,0,0
"ambient muito legal , e equipamento ótimo para se divertir",1,0,0,0,0,0,0,0
"a qualidad já reconhecida do café da uniqu , preparado por um bom batista , aumentam a percepção sensori .",0,1,0,0,0,0,0,0
"rodízio diversificado , atendimento lento , boa música , valor acessível ...",1,0,1,0,0,0,1,1
possui uma pequena loja de vinho e charuto no interior .,0,0,0,1,0,0,0,0
"excelent atendimento , o melhor que já tivemo no coco bambu .",0,0,0,0,0,0,0,1
coisa mai bonita que vi,1,0,0,0,0,0,0,0
pode comer o tanto do rodizio que quiser que ja está incluso no 35 .. ótimo comemoração de casamento a doi ou em família .. excelent ..,0,0,0,1,0,0,0,0
"adoramo o café , ambient muito agradável e aconchegant .",1,1,0,0,0,0,0,0
"suculenta e macia , feita no ponto certo .",0,0,1,0,0,0,0,0
bom restaurant e ótimo atendimento do garçom senna .,0,0,0,1,0,0,0,1
otima opçao em manau .,0,0,0,1,0,0,0,0
a melhor picanha de manau com um preço justo .,0,0,1,0,0,0,1,0
ótimo lugar .,0,0,0,1,0,0,0,0
ambient ótimo e agradável .,1,0,0,0,0,0,0,0
"doce , salgado e comida gostosa",0,0,1,0,0,0,0,0
custo benefício interessant poi deram uma melhorada boa .,0,0,0,0,0,0,1,0
"lugar bem climatizado , com ótimo atendimento e um custo benefício bom .",1,0,0,0,0,0,1,1
"ambient médio refrigerado com decoraçõ agradávei , painéi tema indígena , sem área externa .",1,0,0,0,0,0,0,0
"tradição em um só lugar , música boa .",1,0,0,0,0,0,0,0
"restaurant de ótimo gosto , picanha e guarniçõ saborosa , atendimento bom , opção de bar à noit , tudo em um só lugar .",0,0,1,0,0,0,0,1
"local bonito e comida muito boa , porém o atendimento deixa a desejar .",1,0,1,0,0,0,0,1
excelent restaurant !,0,0,0,1,0,0,0,0
"se vc quiser se deliciar de uma gostosa picanha , est eh o lugar ideal .",0,0,1,0,0,0,0,0
e um verdadeiro piracaia tudo de bom limpo arrumado e bom atendimento comida muito boa e preço acessível vale apena levar amigo e familiar,1,0,1,0,0,0,1,1
melhor churrascaria .,0,0,0,1,0,0,0,0
"bom atendimento , cerveja gelada ..",0,1,0,0,0,0,0,1
cat a mai antiga e tradicion de manau < 3,0,0,0,1,0,0,0,0
tem também um excelent área para as criança se descontrairem enquanto você espera pelo delicioso prato ou lanch .,1,0,1,0,0,0,0,0
e café americano ?,0,0,0,0,0,1,0,0
decoração de cachacaria e comida de restaurant de ponta ..... chopp ou cerveja gelado e diversa opçõ de cachaça para abrir o apetit .,1,1,1,0,0,0,0,0
pão francê top,0,0,1,0,0,0,0,0
"sabor surpreendent , como a pizza amazonia , que leva diferent erva .",0,0,1,0,0,0,0,0
ambient pequeno ; atendimento muito bom ; petisco gostoso ; música boa ... peço salgado,1,0,1,0,0,0,1,1
restaurant estilo self servic com excelent opçõ de prato quent e frio .,0,0,1,0,0,0,0,0
preço super acessível .,0,0,0,0,0,0,1,0
experiência incrível para um ótimo final de tard .,0,0,0,1,0,0,0,0
olhar bem o cardápio para evitar surpresa na hora do fechamento da conta é uma boa dica .,0,0,0,0,0,0,1,0
"fui almoçar com uma amiga em minha primeira visita a manau , comida excelent , experiência incrível e atendimento muito bom !",0,0,1,1,0,0,0,1
"peixaria excelent porém de alto custo , possui estacionamento e brinquedoteca .",0,0,0,1,0,0,1,0
aténdimento ótimo por josé gregório,0,0,0,0,0,0,0,1
prato exótico e regionai .,0,0,1,0,0,0,0,0
"espaço super agradável , atendimento excelent e comida deliciosa .",1,0,1,0,0,0,0,1
"obviament , o preço cobrado foi bem alto , ma creio que uma vez ou outra seja possível ir lá , principalment se tivermo outra ótima experiência .",0,0,0,0,0,0,1,0
sanduích maravilhoso e lugar muito agradável,0,0,1,1,0,0,0,0
"estacionamento próprio , área climatizada e área externa/varanda como opção .",1,0,0,0,1,0,0,0
preço justo,0,0,0,0,0,0,1,0
vário sabor muito saboroso por um bom preço : ),0,0,1,0,0,0,1,0
excelent restaurant .,0,0,0,1,0,0,0,0
"possui atendimento rápido , espaço grand e disponibilidad para pequena e grand reserva !",1,0,0,0,0,0,0,1
"excelent atendimento , prato bem personalizado .. um excelent lugar para quem quer fugir do padrão , o ambient super agradável e temático conform as data comemorativa , recomendo",1,0,1,1,0,0,0,1
"experiência ótima , alimento diverso , ambient limpo , com atendimento , show indico a amigo",1,0,1,1,0,0,0,1
"o ambient de fino e bom gosto com atendimento digno de um restaurant 5 ( cinco ) estrela , nao poderia deixa de agradec ... mai",1,0,0,0,0,0,0,1
"ambient maravilhoso ... amplo , aconchegant , atendimento excelent .",1,0,0,0,0,0,0,1
"boa localização , ambient agradável , brinquedoteca com vário atrativo para as criança e atendimento excelent .",1,0,0,0,1,0,0,1
excelent indicação .,0,0,0,1,0,0,0,0
"provavelment deve ser a melhor peixaria da cidad , ma pra quem está com pouco dinheiro não é uma boa opção .",0,0,0,1,0,0,1,0
"como todo bom restaurant portuguê , o rei do cardápio é o bacalhau , apesar da cidad estar repleta de peixaria com prato típico regionai e peix de água doce , ess na verdad é um restaurant que estando em manau , vale a pena incluir na sua prioridad .",0,0,1,1,0,0,0,0
recomendo .,0,0,0,1,0,0,0,0
"tambaqui e pirarucu estavam no ponto certo e a farinha típica , com tempero especi ! ! !",0,0,1,0,0,0,0,0
"restaurant com ambient super agradável , música ambient e a qualidad do serviço é de primeira .",1,0,0,0,0,0,0,1
"a msm coisa digo eu neto costa , terça mesmo passei por isso com o mesmo rapaz",0,0,0,0,0,1,0,0
"o restaurant tem boa localização , ambient interno agradável , decoração com toqu regionai e cozinha que representa bem os sabor amazônico .",1,0,1,0,1,0,0,0
comida maravilhosa !,0,0,1,0,0,0,0,0
"lugar muito bonito e confortável , adorei a área externa .",1,0,0,0,0,0,0,0
um do melhor lugar q fui p passar a noit .,0,0,0,1,0,0,0,0
melhor lugar pra passa o final de semana com a família,0,0,0,1,0,0,0,0
"achei uma boa opção , ma muito barulhento e não tem na cozinha a mesma qualidad que apresenta no produto da delicatessen",1,0,1,1,0,0,0,0
